ID_VENTA,ID_CLIENTE,ID_PRODUCTO,Cantidad
720702401,57027630,22759542,34
844669209,94013529,89046535,31
839540176,30227840,62171137,19
666858666,88286607,40494168,48
648232184,58506875,30407474,40
876894782,82294540,43768574,4
288074032,99771188,70573862,16
981005847,49889897,73611044,22
837835789,28989422,18482213,5
114545855,77748603,65969120,36
759335889,52453176,62412500,49
755248503,67589900,95734095,43
554763549,20306128,47915937,38
654211654,81848020,44471486,37
638274280,65869345,62131282,9
241481231,83912497,62644993,11
995470006,83809939,59102846,28
386773222,16805891,60330299,41
650002725,12831342,63314014,1
174576781,49124760,54038197,2
327839100,14317300,40787158,7
719533461,87884454,51378024,9
354341731,29166055,14996823,6
262775438,44849666,32605127,4
848288369,84299633,40623314,2
485489270,66523638,14110331,19
322710718,21536197,32501049,21
309551800,71051217,93520908,42
940821889,78739313,77920740,39
906361963,62825383,36158457,24
993641817,36178429,42303025,43
911936841,40032907,15856484,24
463682100,56500240,33659001,17
110005128,86907158,54445170,36
981689296,61873396,90007103,8
979197739,36032642,18870793,49
969067113,15063948,54028424,47
108961227,66982149,31239993,41
790851927,94981039,84403939,33
362472698,23124647,39683065,48
419105522,12109514,72160592,1
837279777,29014367,48654164,17
579703626,78536707,73395438,13
256870607,69869630,20350722,26
141182372,75658997,44298400,8
577507256,10637769,31432349,11
910492148,16948026,31936126,11
980807721,88272222,57844873,22
770789753,81483387,57613790,48
212986263,45505914,85238613,4
621123196,33074379,17436464,13
876882328,25574503,12135074,49
953286082,59919436,15103224,20
921117390,64082947,27894275,50
779355599,36619412,91364030,26
688093387,75534753,52997654,32
721370306,37021595,50499153,2
647607960,18896320,86103863,23
736631082,73260113,23932465,7
402752039,56232209,95551711,23
252915308,46985125,69871130,9
254380603,47138230,72516796,42
591851737,62143319,63830367,7
960820424,63294298,83288869,9
575269763,82439173,87146209,29
937068689,19598205,21841344,45
396373239,29774156,83660279,16
446746348,36896733,58962877,13
527788552,33203737,80345002,10
514356184,30000785,52314847,50
829663414,32998078,33417349,20
794554314,75423767,15107366,38
451628116,69457713,98200413,5
417406064,59266773,46198120,17
869709438,20763328,44484956,21
893960582,21890748,62789504,40
688883827,97354612,86919127,37
876482729,84496048,91175474,3
495252398,54042472,59733133,30
382196139,78950939,68083351,40
199853993,36852565,27796163,11
785771026,84969732,19089558,40
142137387,42033723,78229902,28
756775776,32734463,46984291,25
114482881,90952239,30947551,31
513292383,95180292,51984217,32
416131388,86978811,39709672,30
409417312,71429664,38054903,11
143299400,60955513,75603865,48
518044968,84902582,46286425,19
484146308,34171016,19449645,13
548968791,98704315,63808363,9
443649836,35948868,25063812,22
887909433,42994553,56112805,29
476870652,80935953,20385076,22
456374681,86691253,44671574,45
262737163,28585130,86634093,47
414849208,79558114,75354948,8
454223514,68121605,92823645,33
328155250,23242979,17539680,29
625063609,35565426,22110506,45
337697206,96088857,43274112,44
332982572,65546032,96601415,45
976020614,38614798,13027630,6
831543155,50386681,59181287,45
117332473,72102300,37712221,19
166451997,49260278,66306095,46
852379386,61991063,22585343,28
194438262,26121298,21518445,11
133074449,81786849,23208080,2
887617392,74126748,20607196,16
925442229,22894561,83585060,47
147158250,37748369,50632116,39
713175357,43464335,17804703,31
843003408,14492449,76210538,41
439980345,34929057,84507485,38
210651165,16653232,13958886,1
360703524,46678730,50899174,13
920446222,66069738,63446344,31
365291131,56564477,75625348,8
702846690,49209041,56329331,21
402045252,85452268,24186783,24
618490048,22561672,94884090,22
871044843,18545916,30095024,3
234048554,26877362,57306534,35
440226510,64801784,82581617,19
723520258,32535500,54895686,39
552980488,80408446,43936357,30
403806013,88017028,85928492,13
406323885,32838015,66632148,6
951332896,50442113,51230667,49
708192851,49763857,31873074,17
944505304,74476954,42907831,31
539035977,66814900,27476988,44
356928611,50110896,26835666,35
396821444,79721139,57445162,10
693862401,11720614,15228102,32
978689776,75820018,35785943,31
325540064,17513657,78944302,2
263008178,55893329,19695712,45
306895791,21212318,13513815,29
391347443,75404386,84428006,35
553621208,40359034,46092999,25
338198741,33780325,63730244,5
860521331,36555479,56510352,6
639406906,35362056,23183050,15
499965208,61969294,47393194,31
642421236,31994160,73606766,44
470472222,98211729,27194135,20
598405533,50712531,21417259,38
977686520,55491226,49915478,33
840932227,44079505,82546679,20
891044297,56999251,78778105,14
576596951,47910883,38533169,2
463924005,43697461,18443074,14
561204889,27543962,92509821,39
761208077,11705981,38043721,20
520449211,67795675,22541149,31
428834080,69749204,33223855,11
541512100,43089133,97250966,38
393902634,50851181,28971857,43
122735067,55548901,49762811,38
773494861,37623517,84829565,37
191192566,35075852,56210044,19
834149161,82713135,88903616,29
401012676,20339880,21769299,16
795188951,87952907,56089693,25
396888370,55221566,80408455,41
722435597,11847007,99322917,37
241941051,40337554,81207323,30
860265548,31042134,89788778,9
779141763,78158166,64208702,1
109094387,36553407,70805680,15
768114477,96851984,24027714,27
548723198,76307929,78315815,47
418413525,21713813,45899798,39
328428545,98591947,94757025,3
215556683,65376367,17519334,48
266477909,21171068,59759660,41
427236209,37148020,12691471,44
243515625,30502222,53745325,29
137258071,33693854,11427231,45
825672984,36882424,14039078,46
371231524,12611358,15648612,12
807383869,74901137,75748935,21
326029824,46246228,58318872,38
671981418,88571795,36358754,22
882038168,92392131,99069070,2
986422948,99051810,78318415,29
372915789,30078030,73813725,20
582449505,14835358,44499721,30
383351890,67582395,36777960,21
322217320,88756429,27871020,19
201098204,44284136,65639525,27
837876790,60533864,82757557,25
732694967,69630334,71301972,42
566920773,60318077,49247082,45
264665615,56572901,27738532,3
653186721,87284964,90877179,17
671785280,53434939,35554974,27
108848041,76397236,29514838,30
330384866,33613306,79553615,39
315919472,20153855,50096107,28
922762701,40477534,50402369,6
990009455,36431109,95374217,2
479634114,22924686,24782150,30
277915351,59821851,36407070,31
949995758,43008567,42507071,40
159074924,51698370,81392311,19
643482923,65540247,56849803,14
282677944,62491532,86387034,15
203328239,56995853,93562105,22
302674139,85857199,91557477,23
960600841,71923811,17365461,13
692044613,14518204,24429117,39
744233344,29110039,99761981,47
680940115,82952111,90106979,35
560784854,21430889,25369933,9
742517970,47682678,72903026,47
521809109,93104347,82425540,25
693279568,43507150,93399414,44
296087513,91013073,77181435,29
264945034,93406747,60558162,7
543217402,59074751,30783684,20
800203997,72355968,63111425,22
887874712,83895400,52784886,3
500793964,70690266,48924690,37
104822496,42073523,90943100,17
337550493,55986434,26262907,49
579874380,38919368,17712096,17
109368476,86686218,49406962,14
324697227,15471885,47651154,30
674974354,49287040,14998164,34
524964925,16713727,87307303,32
294903429,36633166,52558235,43
838632394,10923147,52356297,42
603164710,91213308,54336259,25
553199797,96738714,89882752,9
836572533,24693632,48037242,3
356849969,89213290,50170157,41
432681965,26896177,82728734,9
334060115,17746060,36824379,20
739072156,40957640,61210695,6
532895405,37979228,57356568,6
314725609,45237132,12117953,15
366545532,50905944,18445103,20
824404365,60837060,72509852,18
590455537,62936731,23382568,3
689494327,82636408,76461078,2
149608608,11955444,97368832,45
535688779,37865442,84691934,45
669694532,96198549,60793609,21
559134682,51513931,38160083,18
861178538,14315917,61033967,26
469756164,52049355,99104544,3
256299994,33488807,83516765,10
233861060,88366328,62651298,13
785965359,37136190,95598511,16
438292400,18515977,15210324,18
776592050,69807036,32344228,9
894084328,35436624,57415906,5
472156429,91379151,23530084,28
150100148,33178739,54770532,14
173684607,86515584,58592152,42
981441719,95085596,15449293,30
170646198,24925515,31358004,24
467022091,56490220,18704341,39
798550401,60081622,60663952,33
347071844,89321014,12591456,32
396886071,77715129,56572249,25
253308207,12206027,39604197,48
979643198,99674472,57210327,48
514218467,10207835,88542007,19
175510684,88256459,90352882,32
316815779,26493093,26392536,11
982332865,33204802,89834943,41
874150392,16977563,76071129,45
353300679,35650017,86631044,46
797573978,91003986,77059506,47
344608403,46654652,22437230,12
448654446,38210155,13996349,32
431911803,48216216,77812272,43
978183693,44526469,72252212,15
462911801,59529842,64514041,7
754252580,61590165,16711157,15
482091486,42153440,93347401,50
345841960,62266174,49788214,14
719447599,98044306,23288601,8
626864515,86322522,49831177,39
501421272,61227379,75552325,35
517959310,42914421,32143703,2
168184574,77982038,64604827,12
976753243,43579866,17997977,28
666675983,86859089,10951964,22
706899096,21862473,42299116,18
617212760,53779873,14318167,2
245492372,71325837,80879781,18
155215829,71009549,28994257,17
785087841,85828855,24435804,36
931801379,77962034,98158113,16
411809828,16661151,25990485,29
166555495,27307925,95373554,10
775993596,19795137,91297258,22
572400684,49875728,85927675,23
819770843,87900866,75995538,29
764769153,64871525,75795618,37
471571334,43839184,60429823,31
173163293,18141327,55268707,42
449476311,64467789,23059058,29
687936439,75783877,72215217,26
204597655,25879152,66721419,23
193580313,61291638,54161726,26
568121711,22120429,71698105,37
980200358,15150386,98885454,15
347125723,31937985,11792212,8
857215541,49993308,40831157,32
133798725,40895078,49082189,17
118926212,89537207,94023955,14
830732658,64087737,19988186,28
766203579,45312435,70068696,46
113925339,32936694,41675653,1
464129012,15868617,98862866,1
775129034,65422575,74904911,23
381141390,48099609,58195893,16
797119787,18274722,97121561,27
799242575,68224759,18117428,27
778842695,85161231,15280493,32
114457739,62328016,99171406,29
704578846,30793206,68931976,1
361626505,76617203,70267777,2
568002001,25744820,27760309,40
550026450,29340038,52619969,29
717695559,26745258,37050661,46
230573072,47773426,23379162,6
154393398,46044972,99224419,22
115743573,76577048,10754199,21
270512182,77516515,94902668,37
520518648,21782410,83067981,37
469173427,60284017,73735158,32
594938230,38456066,96268369,26
415116586,44369222,76649654,4
493193896,38020066,22825325,24
543879825,26697363,22734335,39
353099183,95269132,40946643,31
765389926,27881254,67930575,15
895235068,29834314,15198551,20
751974719,39528920,41912443,44
818965280,93718840,80737280,5
873947259,24946836,89625608,16
260473785,59461509,91284698,35
395355241,51493798,73325049,24
238375090,83728986,66348361,18
267558249,84179897,37843521,35
234537295,98557123,49860107,10
384004172,76147731,29301376,33
883858199,24305565,86751581,16
370712576,17089408,51560227,41
262643537,76221418,88680546,16
391101109,68294031,48832030,2
471308521,66987668,60188086,17
884156766,89596978,69687820,10
301965359,30866091,41529344,33
399554612,89105734,67670275,12
244530379,26837079,90189503,25
602641096,92874807,33483811,48
330274648,76285390,55480848,12
554828207,96725756,75073297,18
640275570,56268696,42189213,8
173533708,62012742,65155262,9
287303635,91858727,25215707,33
747737582,86509679,47812296,27
870004610,37763898,80373730,37
762096713,12487895,33516257,19
170181838,29422737,38950954,21
841193452,92526497,64424022,46
459779284,41928761,28523721,36
154570251,36314632,58250206,20
684008530,85187172,70260164,3
848489383,95301928,99244359,5
567806578,84489120,89004159,16
735713380,51198460,22609254,28
700691642,55278177,67542844,13
844430902,12684370,66604481,46
729452222,10325948,56985449,3
427626357,83566300,75355131,19
179581017,28909185,17145355,14
703924829,43957528,54332944,42
252060169,48483281,71258969,17
461460756,72189522,60377897,36
553953969,18376542,38859121,15
321544661,83178139,35641325,26
367700002,13827776,59049504,48
407697982,72024034,45414922,22
764664174,39112430,44909226,10
550219309,21788838,10100724,8
246782711,18811088,41931809,4
288377077,86588113,20713796,34
441174995,28045113,88857519,44
812066725,31785016,77889504,46
873718968,41926748,82354705,36
143911408,90842030,74864736,26
668205340,21329558,64062198,15
704479296,12891002,22801511,15
196698485,80161431,59343027,30
265485173,80484533,62457150,16
308352486,52614114,77134151,6
219638493,75319439,64711263,27
960097683,84961881,10257770,30
616141434,13745346,85182424,39
259798675,36414723,94813354,14
976709562,18585044,25082753,10
696206637,25491751,68657811,21
291091451,29333416,94340062,31
696645723,20422607,88941474,10
210396096,55851846,88348487,3
901573535,95679943,89257712,11
547483777,22767238,45245770,49
376116104,37531883,98373366,38
502279452,93924343,25366997,1
813131751,96088078,41645261,8
740193882,48416392,93819364,40
383027751,51190913,84487818,20
398388712,81379649,47311929,20
521970291,80440590,69908928,27
635584384,92083886,39814003,44
478780788,56089348,80702432,32
301639737,76885600,81649320,39
283177102,47364967,11244381,1
994713480,18703950,32876602,46
730622577,35202636,96976301,6
242580880,25182060,18584576,23
297539333,27844503,32064144,18
274421444,28002530,91666457,46
551223768,24861839,14909429,28
205402091,81681997,19021868,15
252520009,17869753,84655835,1
975683950,89030671,76219502,4
759878829,49390837,46182223,4
375756834,79800921,55863366,22
114381453,60047846,91113114,34
272146336,92082435,31060110,4
611784889,92175446,77360871,31
638707619,78092929,75146211,42
317847154,35864652,41016472,17
221131999,56437892,48551989,32
644941014,78498207,40861257,34
466765547,69770156,34959876,10
615445119,35256524,61289049,42
889661233,32801291,64063275,27
866972528,82620041,82567989,28
308023769,65153595,64446775,14
744676109,79188699,75237692,32
862611593,32326495,28947126,23
674542582,45707945,86215324,1
227489050,51216301,46669311,38
914166185,57473606,51724052,16
791819305,12012125,62474076,12
823198770,59359053,71803289,8
864369919,33541558,30548627,45
106796307,60507371,35215063,16
833207407,78355476,43570900,48
917304368,91248155,95467460,41
282616614,87586953,45946335,32
946977404,91171091,27760091,25
420140291,19106107,84530512,35
634099261,59889055,41507459,6
342130688,83712935,86611320,5
238903391,25587088,43940061,9
729878150,55244303,73737650,5
566950594,93721151,26790541,35
253718441,39669256,60647141,45
294944706,29448979,36203135,11
305637485,43053416,27282558,8
762314801,80316729,60208596,24
292438765,35630992,66808798,15
128392402,65256626,25174719,15
463398623,25774984,24632102,45
184184486,53616871,47341619,15
369654861,94326792,67574920,27
241007336,87858076,64793865,27
497236720,63056927,11572280,6
680252775,84182653,40969576,8
728071476,15096601,55967179,11
663206864,81075196,23500921,12
868198797,95563821,82632236,30
900443357,96080961,81499017,43
269436796,48416042,89803586,6
575510291,40603606,79349334,4
160533948,34614654,18441454,45
893001712,84704350,59445874,36
118810946,90466590,63720479,19
639730362,30755788,38417544,15
912365826,67443252,28105889,47
411617528,36575443,41523933,21
719606673,70405697,59085009,48
413321400,28222832,78394766,22
328094895,96281104,76608133,48
551427731,61172032,76672081,34
298084513,86913210,68707828,32
523514719,75944133,18655698,16
708395514,69077036,39302323,38
436446848,87831723,14112683,49
176127820,92551283,58489683,22
524860648,44632663,32951823,34
395968871,32253265,36660945,14
475383900,52845040,39203787,40
413138780,63644567,99693129,28
914675846,39178472,44226459,29
157721128,15496227,44498554,46
532362537,83470691,70727604,22
514899945,16913586,37470617,29
300134539,86027346,34758362,23
110336570,14568952,62669592,42
747972438,91403360,58080293,49
918707754,13318214,18081693,4
918088039,57202479,73279265,9
457220003,13416182,83319458,34
475172532,62300862,86666433,15
804561182,35643992,43612383,30
576615566,19448233,76371839,43
584427442,28587629,46361769,37
265569327,39862691,48830787,22
643188972,41354693,89340775,39
435215761,48401790,25703717,27
584149817,52656112,99699296,19
547690557,10962422,34106976,43
429977834,93747112,68489484,3
666563245,24336364,30502229,13
402304653,66330171,95020963,9
454830912,49714718,59956104,7
270462484,74705514,92615920,41
319567896,40766422,65047523,11
232668391,24615936,50290545,10
740335638,65464906,23363572,25
596963514,61099142,46036109,29
366467176,96372566,60693796,31
407955212,95410559,15581638,33
740155610,49010022,11159457,48
510308155,80367801,87824850,17
383561224,30475606,23725440,10
371398774,10634299,76379351,18
115711757,65307508,98144340,50
915689742,30098066,75436334,13
153634790,41843280,53209357,29
762424271,64962726,51435744,36
211948323,62463237,56473583,17
355596918,61727610,59616950,49
930409045,28200015,31449010,44
277557722,53200821,62900090,13
855471588,25063580,36594021,28
676333564,23196972,46688128,40
787104548,20077146,92173658,3
372249207,65622057,29186263,48
569979106,33949767,55031648,39
849709318,82882608,17890025,38
774578555,33949154,88351565,42
984403496,59292573,97352462,26
125688625,23267380,46360819,25
333153674,34454654,47181244,48
226022315,10168614,40023666,4
432276196,56216870,13808855,42
496405736,58684736,46882091,25
395258257,52797331,28784083,8
652678457,25073502,53988179,2
649385488,61276775,67574606,13
402987822,22888338,77863065,9
733435896,96446949,86170876,43
614430759,63328518,91095036,41
303169637,77148920,90416953,29
123098886,74550643,24179794,39
487281661,78819726,63949130,44
455474328,64597864,57437490,4
725994924,49599133,92940695,34
994502802,77446448,97716436,20
476064734,90135618,70236628,47
384498764,69195448,24892290,2
540492399,69328900,92298070,1
625534498,69805176,17654962,44
328030105,21985466,30020111,22
166559758,59156545,42290861,8
747729349,16991478,31407469,29
826718678,54974365,48121008,19
796750750,94607378,69762810,43
491959208,40506371,77534564,14
758292599,15919675,81768973,48
399528856,13409606,46179629,4
508936731,91419305,92943430,35
865038420,80277177,31040579,41
873067098,36327960,57950855,30
248080893,19462324,44203562,19
901796494,72800551,99146495,26
254508670,33562525,17588487,20
218718040,25116778,71525094,37
613131738,63302730,83046390,22
653791586,55265992,28479531,16
547747187,25363985,16489177,50
105284624,77862433,21386969,13
257396503,66972357,54430056,14
789779965,26880276,38745991,3
663201425,90796171,81918097,22
690633808,31804678,45666616,29
874955636,58015907,82049975,47
863381787,34476798,81540086,7
344462206,93150728,11650274,38
108505731,73363059,61862700,10
455394726,53812211,43663069,34
594999976,25912980,81625794,41
624613924,51757978,57549720,40
708194032,70865212,96730806,31
923837182,14538281,64436057,35
593977283,44751079,94490996,8
209876499,24064491,41781734,21
218571365,84402640,24451153,17
438719767,84697369,88181072,29
853568475,22897451,53031642,27
995713959,76266847,55893307,10
650579353,88678294,23342645,30
534234582,86341074,44197691,30
911126259,58895929,96220208,32
813480799,53743162,56187646,27
489497444,53571392,59033503,49
834207901,15241907,39014964,8
723028388,12667805,61873569,27
359760477,62873743,46445350,14
221010937,37702877,97295282,4
760961778,39158957,37616236,27
389208403,96127080,84535804,16
450600827,74040029,96363532,9
953168372,33236142,56421431,34
973594229,93508642,77018886,45
358979856,79384764,43891900,3
890899671,10169881,30807964,39
400144671,44055991,55128152,29
565402352,20862983,78589904,15
431607889,65711824,71056181,40
308977566,25893306,63840311,2
653973579,49473303,24839596,7
567255681,42296672,89931229,25
640943152,83332418,88924555,3
232213159,57775322,79145938,12
688482355,13845814,58510108,25
203230742,23007607,93592074,10
208907701,86493481,15124774,10
187239374,14008693,62197327,35
752734552,35998855,31439605,26
598881453,59004769,92761444,21
398913605,53999337,33837858,6
720005149,36266812,56833231,40
494941084,47807432,46358920,8
229115043,76483603,98236670,31
803080709,16041813,18738727,38
282974802,10949425,51211422,1
173199836,15470552,92541122,25
765944171,82124635,56262561,40
880035131,21252480,30500159,11
965350506,39842194,70332648,44
249604378,59932291,44199113,7
380162173,65632647,38011628,45
629092577,44773258,60106275,40
825828235,42937773,47659097,46
738260023,93039170,50489915,17
522289499,64901083,64579717,45
172678648,42323424,42760212,19
849698773,45996988,38372425,47
783320053,58730529,75322899,20
100722129,41701974,79644648,32
198129101,34140453,43904801,38
425155539,45834451,57223447,13
964699241,26408467,62680322,31
495971883,18549226,96880931,23
728657820,65469694,80286750,1
818881079,47305959,75507659,35
257251798,39373247,31848500,7
989623395,76264357,99323764,13
627877880,28080696,14180944,41
443308149,86222998,87803023,28
994641202,22247057,46311864,27
618629745,53031645,62565351,36
477440923,50836116,45852520,50
857781174,40419497,63086288,5
331010811,41994889,61810553,16
172578481,90009886,25020714,38
280429839,90642905,35477115,18
286756156,34770327,33171291,13
200018825,25657040,43256774,44
637739014,34545057,98264296,34
153202198,68074673,49434797,3
672636989,22201632,68884590,44
896108224,86926189,23266586,45
563528833,14046584,49568985,40
861403283,34917023,27850584,9
773131869,18708493,22853364,32
224002288,41881824,32245462,49
560100648,45703140,57264698,26
826440944,45140662,78429157,13
661550128,41299104,49772831,7
879482700,48923227,96130209,48
582384785,22204600,84504828,41
883719797,25070633,80663041,3
491332921,84098945,62564351,29
207918519,32227774,23174284,3
316912700,81561762,16149186,26
482629857,33870000,87353956,23
312228703,59445370,90251551,19
415060562,48810731,81882518,41
166965377,39740502,39102107,32
375772128,75216402,95055808,40
530263625,72906847,60877776,24
351055882,48699077,28204766,20
611441480,27911194,15640230,26
824520691,80513576,60001711,31
859715519,16619839,67665273,20
472440653,43535287,81321184,48
321889425,96465480,95134140,42
807653585,26699056,88896692,37
646279766,18154661,36771418,44
915406820,88868701,30528889,33
475780064,11009924,77221361,49
944322067,16837883,17942496,11
805205591,92936450,65145825,7
927708030,54680635,61303432,5
720811440,12963240,84150505,15
555304519,62809440,77354343,17
635120714,95299872,83781255,33
435724589,12442823,69645203,29
600814277,49772802,28538421,5
574772205,41428622,87025224,39
422864848,34416292,19350750,30
500991934,51046251,88920610,15
387730580,35985008,93509312,6
399961735,21415699,60383006,16
645041504,40717811,12491507,26
625190000,11703031,55486720,11
389490484,63652102,72783280,20
281077518,63418172,10653585,27
782960244,56793901,43229882,35
727727375,99102864,25508665,17
465826453,86398027,22425952,49
897636121,43564056,88224175,42
389967099,83213979,80287119,11
738311933,86761215,61435891,18
415551070,82098698,99771995,36
214265883,16938307,78500600,6
897059300,10403891,52038586,10
671675661,48426316,51642753,37
771737480,51026691,41744719,42
701932561,16667833,61164286,1
902838630,86146545,57691360,28
748759959,36573072,65144846,36
557593046,29381405,13117117,25
795154984,60949800,39076811,32
965857260,53062457,25547170,43
794280349,43511007,12898524,14
218287627,68164781,48335329,5
870623536,65378631,12920495,32
955500595,35088867,95234643,37
773966659,22469002,59407803,39
213714477,36745953,77493093,29
604835144,49719602,64866355,27
856420526,76161736,22969465,24
593359172,17550443,14835385,38
577727896,10049193,22722597,26
698605414,10629342,94863225,24
472314048,45956100,74080420,8
719042853,99197395,74542405,50
918721264,49561546,52573929,46
882170556,67716675,63350341,7
130909384,88721304,93867182,3
134299879,25236021,71045940,31
786428593,57673031,63667669,25
559872281,44872079,56821943,21
981784383,39223043,29478119,45
819088512,53366115,29173767,8
253653440,49888854,43490818,42
719727198,17041771,42393400,19
502670655,65461137,82005753,39
924136383,41425255,32455096,50
344607865,56191685,27106967,10
349958427,19407357,63840085,28
672530822,65357198,85525702,41
829673766,26599219,69694630,14
663681177,10967963,90706207,23
890978108,81519087,59496909,12
464865397,35686548,75525539,13
641502049,35152825,56122858,1
308265375,45899045,27029923,20
764940839,65251720,54945273,18
821276517,37544181,43240430,31
645781157,20016617,64498196,17
186094952,10244672,95981426,20
295847738,68933452,22988579,11
375565302,93565122,61779866,5
291893961,30854144,19942339,41
993219900,14561703,73074444,23
423869338,99805201,80829433,18
650193713,93658809,33286844,24
706814680,76101201,55981152,6
556989460,43768396,23228147,4
334282233,79365011,48827262,38
607613441,39866193,96323610,34
696835464,43596388,22407208,48
410609513,60191158,14411411,37
755648430,19917659,51564018,50
691287013,67103303,47719227,34
975917620,97786644,44536234,48
113605901,46401255,59038967,41
445091988,58293902,14152002,12
280057671,39498365,49464695,38
724421372,57919390,81720744,39
851589867,38188211,67047313,49
388462608,80945960,85291606,25
161843031,31702446,77710184,8
630159161,34730057,95855211,24
673262202,95760725,44291956,10
501857475,63523534,28151114,16
708136389,44835985,10829358,38
937485950,13435803,82709261,25
932462727,55649631,69315289,43
796076719,14358777,24391535,34
746845765,57978942,35670266,35
171250307,95421476,61498017,37
481058351,66952113,57222007,32
543523785,17542960,67207688,24
669916049,85384681,55654988,7
572348281,31557357,12913686,28
345060022,98009278,62195832,46
277045218,37064955,99594558,33
491712359,33257929,90584271,16
497774473,82090533,27627967,41
591331888,43439088,49309294,26
508334242,94942246,96831271,35
693743657,80199024,74551150,36
675103685,31583508,90439925,17
829158747,31490497,27442955,42
325279603,39332478,52613839,25
229000520,27397495,20309716,5
933694892,66952183,32582193,34
402113290,90095478,24039394,26
651068945,85135758,83487698,47
429001838,89260429,69578440,39
325674167,99562418,48655999,16
152367921,46504701,96195471,11
828050829,62282344,22702336,24
702632908,33348300,49252431,21
838660694,48244150,21076274,15
941302800,99548281,99662389,46
518815308,16735750,56159216,14
734193264,71017473,10204584,38
267017929,39364611,16904539,29
972702651,84659028,27234702,31
879232041,82945780,51163432,45
508042988,67633235,97031452,3
621331629,48445904,76231810,25
631358653,24117067,51074986,24
213601155,74726407,34371150,2
505928493,25224876,25915368,12
603411824,56676411,39471606,33
578851410,93015357,45288773,40
875714050,46724619,20951075,22
803949050,25906754,34488483,48
632900434,23112982,20972603,24
588388456,45536147,95686084,6
747961014,41188951,91816561,11
816923530,18442707,24676223,33
620435827,56142762,14559125,3
735247706,23956309,28276297,22
966951228,47457677,34790555,12
583551417,32645099,92582606,21
278926884,15392375,58403582,47
290792099,16390445,39832713,23
756091580,20752426,54468689,1
381305003,11494723,72710089,44
487490033,67145456,17013779,47
915587831,46198868,47774500,9
919220138,66770863,49030398,33
916532496,10427337,18667867,4
415317071,45028297,26007643,50
187151199,30367312,83167276,25
414738437,40878675,88673707,23
543702065,22740389,54237712,11
865814912,74146244,50719079,23
634572943,31699668,81143538,24
718542069,74276599,52405309,16
813029272,73606389,87793589,49
841351935,77972210,42260730,40
489558599,38415844,33777262,22
419699147,67881190,19463797,45
746989406,31352806,43824280,25
285300903,29467610,42840516,28
850044480,15794479,30540370,15
470612870,60938821,21582535,18
514105147,80656217,20398276,43
873649744,45754620,74397142,38
434587152,87107317,84404461,32
166193283,83790482,31693048,3
180766361,83265058,92606414,29
319566083,15089883,64248799,31
326700589,85249513,76300085,46
887305348,56122498,19929821,18
949680725,44630747,16145671,13
849012765,79554062,95032550,34
619473409,30758234,97125974,36
988597128,92121128,84388883,48
386827529,77162480,63607610,14
385215882,95384248,37579396,22
236274884,66922678,41876104,39
661128847,93997240,81604940,18
693040048,98786327,82015598,12
480943672,88937483,18751175,26
584365930,98296552,11057403,34
884127452,11215548,12461840,30
381978972,38559799,57070508,5
502215583,59235505,35249035,36
689146617,45373685,68480997,47
938551326,53383438,80116121,27
468181135,48406860,97701346,14
303366166,24355574,99823278,25
790377736,88148399,51320302,47
738216184,68988795,22060520,36
330562210,11214893,60346515,38
310058795,50883148,36037059,4
281876197,77347464,91016967,50
520617278,96508531,95089071,5
451083984,29497454,69377433,9
274760643,71595223,76002729,38
291546844,86586825,76631991,50
530222008,86510848,34035367,30
942238671,84478194,64440386,23
324431472,66431984,14136458,35
303490699,78140667,93808484,12
990453151,96318464,30166511,42
646817570,11412819,78187583,32
707068882,13568379,13908098,49
323371617,88671877,47642975,10
643975849,72890429,84417807,26
726001221,96517244,15857095,23
103751504,73748535,40341744,35
404871680,64080425,59135978,6
689709696,11767663,27805251,3
366995655,89944319,65362876,31
983539938,45962646,21746030,45
174669856,95346242,67180878,45
959928579,56940543,29555507,15
535395702,85002382,82294962,8
752152451,42019331,53405742,25
723045068,37678742,51934824,47
373113302,36882899,92458609,13
736388015,51934958,36707509,42
726142361,61714408,33217537,36
191917096,92363263,70549757,22
977134245,19068073,88043333,26
978246571,48519010,11175081,44
860259401,80703538,41917736,34
884265012,58373493,14135013,19
906331006,42551571,44598707,4
885974405,92759160,16156931,31
597428614,66930050,92923642,10
801696803,93293412,88654882,40
556459720,79566022,25415219,48
569211468,75038775,46961509,22
530898982,83244848,97682047,41
436413980,43347897,95590205,22
739557032,77507909,68946860,34
319771162,65645579,78413133,50
418054645,92134615,73603711,25
719150492,45334672,14774053,8
110134551,46435711,90729459,18
814894963,28938251,84486176,21
755899327,46592769,55347513,5
957780488,52580292,93744169,19
265249172,87347087,76470606,3
675684252,54298964,41792275,8
437483562,52411046,82452844,43
826643917,36684561,62503150,5
675588088,21751492,54790339,25
747052351,59213626,74081810,31
176491748,18446533,12981484,9
358967699,33036137,80158431,3
655972698,11744193,47518229,27
446939963,16767185,58275200,28
333678352,15025828,25819479,13
110611256,88397571,88382709,28
585085222,60059858,63439388,36
137881604,99447940,69987934,33
903368606,29210129,11926827,7
185511768,72801436,16468501,22
779147426,97522258,58962708,1
589410760,29574436,84819040,11
162606892,92995315,56244915,33
311688234,70616082,56035799,42
835144821,49736059,54819164,34
187494489,64745826,95869568,24
556862508,67442342,34079733,8
510249246,73169085,42718573,21
765552283,96054774,17645322,46
136834339,85506519,45844898,21
721072118,31240259,26841392,16
