Costo_unitario,ID_producto,ID_compra,ID_proveedor,Cantidad
1768.67,67905892,55457926,41236495,98
274.86,22505883,31968313,71189467,66
364.02,45809325,36886635,64578844,54
1828.27,82416645,56479959,17424754,64
2533.18,24737677,87852975,37976911,85
2054.27,43563247,99316225,85230746,73
547.36,31254258,51519948,14886552,79
2140.29,31646390,54206331,17943058,57
2482.0,28151573,45842459,23103375,56
1519.26,42044313,91168397,78151927,62
405.19,16731019,60864223,32360681,50
790.63,46738017,36978242,82930079,84
98.65,71143024,92300080,46231894,77
2474.32,42227653,69164693,18113865,60
1572.68,23471893,95050233,16021857,95
1511.25,84762235,57491609,73745794,56
293.95,22970850,72049724,66130160,90
1356.87,56178775,43639848,82863097,57
1859.35,91812323,91184975,71327153,83
2722.22,92520825,84543837,43241898,85
1054.71,56933587,43862914,51328503,67
1496.14,26783971,22475801,88354532,96
326.1,18913873,84992102,60743501,81
40.15,42628172,38528063,57417083,70
2126.05,86428018,96652569,10018529,62
2390.57,37549789,41097398,21347022,72
402.2,36878915,32553366,51988696,78
276.88,53169649,53084560,78977694,60
712.2,77575704,66553045,85640995,54
2329.85,23641873,81901056,12972266,54
1474.18,69019978,35124346,59100486,55
235.24,10933193,75936781,78222856,59
31.06,36907076,52895276,46907111,58
1346.43,78368308,94809696,22744038,62
1323.01,93780296,80759032,73641807,69
1752.34,43123708,45825729,94674376,71
366.3,58838588,72472702,78648203,72
1039.98,23706577,27656973,66415783,53
1080.11,74986899,33563322,54107136,97
1387.42,29346744,91299746,30385905,71
2156.28,81945283,98638034,41351421,88
1035.62,13039830,95613007,59339153,90
1151.2,80498903,82101386,86861192,53
1484.2,13978016,17500547,55475741,100
2292.0,20430293,34655472,35700743,72
2557.8,73914119,77419978,74886786,54
2349.24,43505346,52523053,42721351,69
2756.22,90828955,73365913,31523719,91
1452.81,76277693,64578200,39720789,58
107.77,91066301,60464698,94722494,81
673.85,17775052,60792535,23358425,93
2871.29,34773864,10407391,79351051,90
2910.75,89029586,60728580,44601876,58
552.75,23516814,79960193,63420077,64
275.85,37070000,94327600,74466797,82
475.52,17398745,42937829,27309791,70
1779.61,91819042,59826402,81642589,50
233.55,25948983,39821058,30203469,56
2444.47,60200872,65841718,20133724,55
1095.55,44891976,73612503,45513372,96
2800.79,25018894,10350753,14779378,80
648.97,17412196,92024910,23581694,89
1510.91,99428515,56075141,14503372,61
2323.81,51647288,28817907,46047486,96
408.47,19184333,59692172,77798609,50
829.57,12791694,78214458,18876495,53
891.79,32376537,73111621,55320548,69
1144.14,27796356,85670316,76553729,100
2135.8,63122225,33648266,62819664,66
1961.9,30329968,33714966,29352504,84
408.55,29965962,77565039,42372410,93
1948.4,83064434,54191908,90391734,86
2715.23,46042510,54407119,35990114,83
18.2,24762451,85725789,89283266,71
2822.95,87265376,51567066,99015138,93
2437.89,87447003,49470697,34744914,97
900.87,68061012,63091967,54375381,64
376.62,35984289,25635814,70298876,54
1081.32,88545829,49767489,43887926,89
2881.02,38695516,23052781,96414129,60
1497.49,54231485,45518431,57182189,97
706.04,82071826,80867445,33527347,96
611.34,59125544,25173888,38233111,81
2577.63,12293308,70063655,57041878,74
2719.61,52026610,30470279,55653417,79
2769.92,91252922,35323245,23194653,77
728.18,60838061,30763234,33212622,97
461.15,65122731,79938942,21756288,75
939.12,95882615,14635922,29428292,95
603.38,35819410,44527582,76619884,92
1439.88,20309549,52050388,90625426,83
2017.52,52273626,29626800,74330950,94
2806.64,76421908,26270066,13686029,50
736.99,72776313,56956501,42625298,67
2327.8,42507225,35679828,61452209,83
2666.43,81136591,41519473,87438638,81
613.38,83583949,57056053,36637864,66
76.34,92804025,21835573,78835480,54
2085.65,84727849,35426460,42448863,90
2351.53,57546115,32095220,11750596,81
2835.35,10587271,63375988,70994988,83
1536.38,63987049,92270647,37156372,84
1310.37,54600908,97507840,55839659,64
1300.76,30993359,87364156,42197983,62
2562.26,46507253,53970518,28353781,97
1996.41,39800296,14851644,72549416,64
308.03,98096840,21218921,67715904,56
1773.37,48405428,13120841,47938019,74
521.63,34593779,38801880,42328743,51
169.93,35449039,77051564,83678349,82
1400.32,57401123,24792698,26592017,88
2995.73,54179792,20167796,25384172,75
2134.67,60152134,72359333,24773438,88
906.71,31307567,76968927,75264989,66
381.15,36852392,38286752,57933594,85
913.81,67739967,27934366,47826350,100
935.13,67545932,96119405,47650326,59
709.39,80980210,45527276,76462682,83
48.33,37114923,34636843,68311445,82
891.82,39548250,98397668,95534069,62
914.8,35538910,66281080,38906150,58
182.22,29911063,89276993,31963059,72
85.46,57975676,16045680,92190567,69
500.04,67102141,54315080,43434066,55
346.38,32110961,59735981,79104261,77
1127.47,61585793,61411721,90732556,94
2604.01,16907538,27533515,77580920,50
320.95,85359728,76397938,52055554,71
151.49,34737403,36537394,55850328,65
1129.8,69576107,10591587,81600135,68
2439.45,72684974,98682143,94326039,100
2332.6,16541594,90907313,25140916,73
1275.63,87721086,20177043,90128154,96
2460.58,40233128,89639224,15721369,98
440.77,88781643,41614793,16870574,100
1264.66,89115522,75633028,21350277,65
923.99,48419828,58183331,13746721,89
1594.75,36917301,52761609,61623496,98
661.38,23147148,18130573,19727349,83
1062.08,65861793,66780482,86400907,96
2538.28,65095101,66114143,94139609,61
1390.32,59677253,45990992,26430725,64
2363.15,18992719,66739991,71287653,95
2917.96,35612812,51616800,71432490,81
612.28,72931076,96405632,84269186,76
1059.04,39795902,70904617,64806528,66
1330.76,42683437,29303767,53304647,81
1712.11,16823508,11141399,10263541,57
505.01,18595665,56982901,64513653,92
831.16,26539831,24838460,34572917,69
727.65,98188106,93534137,67077368,100
54.72,32247161,25515533,26953675,53
662.35,49505454,75060417,28940320,65
2056.96,88711791,35506726,61430471,74
2897.31,52569619,33415702,56079302,61
944.48,90588028,33560823,31569929,55
2409.74,17544459,48711515,34508195,98
2530.21,10127542,10616481,82333436,55
235.38,11519685,12833482,35573993,88
2167.97,54868504,23941882,40890760,95
2254.35,14864144,34504347,81185546,65
880.53,26600311,96829883,91161986,89
224.61,88253676,54478949,85856768,56
196.78,75529543,99538681,26109971,91
1739.82,22268077,27364009,32169845,76
1770.19,75790377,31536209,50480892,52
656.06,76797500,54724116,35375150,57
935.61,91756259,98476204,45480097,96
1130.36,68973608,38209429,99634177,59
165.14,12719817,82328188,69853039,77
2664.24,19895447,50780766,92851161,86
2466.16,20001629,28899024,35597378,89
1600.78,12302980,39277561,28405660,56
1374.35,91249733,49888160,27182061,91
448.59,72794655,33483821,25477812,73
1848.6,61649008,23654503,57214770,59
712.66,12665393,53384452,47710334,90
712.87,84259263,66062509,36392084,90
1235.93,83155117,61695114,67137396,89
1387.74,51485208,11269349,89665136,97
1943.6,75234175,84622083,69148269,51
2372.3,92008089,78638849,87955309,98
72.46,64191241,73911675,43300976,56
169.48,30174310,33231938,31382676,99
198.55,80388710,90012298,12841690,77
2384.13,46526195,88958084,12725101,58
774.87,34446273,16777977,17739265,96
975.61,88651285,78145904,78307329,97
653.65,35519599,23765974,80689980,84
1759.63,15575847,31841865,33236386,63
2289.9,93955317,33946034,81685167,98
2572.15,23812664,80502162,18431195,83
1511.52,74946587,38665657,57993260,61
2984.2,14579208,43131790,61420281,78
941.32,81023892,95179509,63232503,56
2022.71,21736447,64521349,68274602,66
1254.11,61825515,71996984,72969448,52
2002.4,16591591,68069752,97423824,94
749.24,44694219,15150627,26933366,99
1389.54,38034796,21044234,28542739,90
1582.29,55665536,57071078,17873402,69
2681.46,35356026,92505298,83714515,98
1847.83,79994648,10111632,52603365,52
1135.71,15333431,10639292,65093718,93
1480.97,86376802,71588510,59773000,95
1162.28,25125670,81704774,68156809,50
323.65,62037909,48234496,46785209,98
1527.72,60403490,96177499,27335987,70
314.51,86167954,27551621,90346667,62
2423.26,11529432,55143663,58338411,56
1721.1,81431009,81096319,18844444,84
2401.78,51985761,93911534,59638994,72
2110.57,44979579,12857074,14167923,94
1546.61,14777530,90635062,72693077,59
2407.95,44556717,71441230,65854529,58
328.19,16196017,13797649,19302956,55
652.1,91737240,70352962,57122088,56
1083.17,29289188,53788876,40828508,91
366.37,25602273,94908198,62250865,86
1849.81,76866100,48938873,62323158,57
2852.14,58588722,17172239,80168539,56
1463.12,82922289,34229565,65779593,56
865.24,62144572,37967057,93760588,58
15.69,99190224,40510754,55887943,79
1105.08,34825203,73578112,45445584,64
619.13,75044322,47970170,10598174,56
745.99,91409422,20131943,85245311,66
173.64,94317635,46517143,93592685,90
1083.61,87626431,96320403,70378611,72
2226.79,78963161,10503452,79278081,58
2340.67,77929023,62947158,44252344,75
2429.83,91439636,15990570,73489489,69
640.48,46140141,91021608,44849819,73
2535.69,97333288,19991788,86030817,96
1669.2,15634704,14372465,73784819,91
2843.27,14307396,77015329,51324938,97
2225.86,72065394,54154996,57718371,70
928.63,60886330,28791126,27237053,53
2008.1,84310314,11297335,16330012,71
50.25,42999288,47472436,13558168,64
2720.65,89949462,63621398,54842199,55
1828.47,18017423,67068082,79930142,69
188.86,62084113,49995264,12887793,92
2708.83,91038032,44399387,52259850,79
2005.05,10210214,97409213,40767666,90
1897.11,73701307,39236899,40050413,96
1039.32,38509642,52178179,92608202,70
2522.43,20855646,22487460,79769645,58
25.06,58394661,51883735,53063639,93
702.55,21843271,42957181,30326918,83
306.47,43218340,77158654,70142795,56
323.88,98415305,47774847,15802576,80
1654.38,54915058,74779130,82549543,100
2343.32,51765273,65375516,59025372,58
1656.31,60374383,76058068,87037181,61
1684.07,55594718,10636957,40245778,85
514.89,85658923,61024374,14412580,60
156.11,14292133,35386906,56758626,55
2962.06,25781403,21416785,36821835,100
2055.08,65190564,84073844,66297279,99
1931.0,39825179,73916842,79650009,65
634.58,38775909,35450371,88701501,86
2230.39,61944235,23946656,71864050,56
1307.3,49244546,24540455,83396152,58
323.95,36844923,10077814,91250156,76
342.32,98402354,96987500,66374414,100
708.14,17308135,29409122,79537131,91
1744.54,76273816,43450770,12985546,69
841.48,63121603,50785225,91676551,58
1750.58,22829217,90619969,80293626,93
2278.24,95505729,25812589,89532579,65
1715.62,94205507,44484515,17543368,69
1314.23,92327128,64372391,86965537,66
138.12,46882831,72105181,23577486,88
345.17,21412115,26382741,26142700,62
723.02,72132295,95796463,20685372,52
805.0,65895259,79198667,79452843,63
2007.61,83385521,35105192,86928039,76
252.92,20988395,69615819,52536716,73
849.91,72076483,84052767,22351812,53
2229.84,56145542,24367741,80416416,55
390.47,80079118,22937661,55052912,53
655.19,31630522,48971404,50165642,84
1019.03,90185202,99262334,32915604,63
459.46,79285624,13346287,95110920,60
555.62,82274049,34149130,96543437,91
693.03,12698172,26454575,32966558,72
2537.48,18492481,73753596,48913559,62
952.0,83335544,82574556,43612828,72
555.87,57295929,85901145,98762643,55
345.46,33407052,57566517,38753173,94
1790.39,66452527,23283767,89898472,99
1365.56,48717669,10845875,48136053,68
812.69,16040539,72611216,41837790,70
2032.99,13048771,30652114,10196256,66
1915.22,95240229,40511538,70565926,83
2516.85,78469381,15851183,63910362,84
2224.75,97902733,71992169,73260173,75
1079.03,17995401,38012534,85369404,100
631.81,79452367,98105541,74528993,69
643.41,31435375,94342172,21335017,79
2485.21,44500271,10459037,50997147,72
2415.75,95649700,99790678,64271235,98
2203.4,88166356,93325679,82279898,56
2768.17,94680163,55877944,32479377,63
2667.74,52005669,21807050,40642237,70
846.9,62720154,48783068,72723286,86
2938.34,65664271,38839478,46882632,85
835.05,49970881,41429351,98099037,92
1561.7,41815778,29036331,86063351,69
1037.65,31996812,13992705,71543743,57
1189.37,54617790,63614198,35469674,99
328.92,58084793,10124097,62118207,67
1937.96,26716931,40962451,32987962,81
1206.64,60179805,35639806,37253702,89
891.95,34357869,63824276,56587620,62
2867.8,23927703,87656124,43232808,85
1589.03,15695049,81903614,98228623,91
1269.18,73564752,18057274,41235971,86
2370.82,87630263,15795976,11614241,87
2112.37,53349951,97568622,86510714,99
962.33,74110054,75812636,85472460,92
2534.67,44469811,49158524,44887684,50
2487.2,76585916,18401082,40405590,79
2451.02,92016604,68776351,61997216,50
2024.43,48609758,99334393,19954335,88
539.61,68040834,25288462,34284582,91
2213.21,99300740,35968165,56153710,100
2585.04,11531717,72953095,97436660,82
2102.38,91152869,39641448,85920439,81
2446.95,26959628,82012658,50942978,89
1747.74,84949634,10954228,52470326,96
2083.04,39498649,90693938,81912161,55
1948.95,72488279,19848259,12768002,54
993.71,22391897,23324796,82314820,85
961.46,70725221,18510530,96028601,54
2180.89,52367456,85861053,41215800,76
817.68,56880689,33216625,40243795,85
221.76,71165157,16564099,12912319,62
2272.43,18381356,72651506,13952855,96
2167.64,45339746,66659962,57875421,85
2649.45,52468237,33412563,74205485,52
2803.92,22587974,88731123,61601657,52
337.94,31287510,55085551,83452188,57
250.49,13410259,10910879,27292286,50
1742.55,36863015,60922742,21989072,94
916.84,21984388,49211926,23580646,60
645.77,60672809,41468986,26899806,71
2135.53,46181813,96605880,55108019,62
1373.82,92518975,87960965,16341963,72
619.07,93097324,19083582,10869929,100
2498.59,77295301,48659290,45097364,60
2042.43,44290305,43202483,93864422,55
2376.08,95046213,63086514,35680792,91
318.58,42142592,88544728,70657762,65
2040.85,29171342,86937705,91088748,60
881.21,34684547,51197541,17889860,53
338.91,81652957,87245810,14582166,80
720.92,31845290,84083046,70772581,51
675.38,79463909,76722244,92971628,92
2235.22,78804455,87082097,12584896,69
2822.81,10055102,77058462,48451692,65
191.8,81510341,97307859,55549591,52
1503.13,49660265,84723327,39178035,98
1174.75,64954629,65663221,86594430,72
2052.07,76190086,46041520,97744601,88
996.82,79260636,16996146,65312816,94
1347.12,91319678,69312895,63852068,93
711.82,59049854,73600227,38831875,52
2195.83,58124166,28756522,38368790,52
945.72,51678868,14980477,39533912,80
2587.87,36260944,69285938,42928213,65
1892.93,90604358,74412904,28001476,62
1046.03,84715585,25803438,48164513,84
1122.68,87279604,51973494,72417115,58
747.6,10314809,93741695,80101095,87
1631.76,16745629,82869960,32335817,58
580.48,82532984,48852009,30255536,60
1098.34,94292303,48536712,92547262,51
108.27,99178647,70876503,29430315,75
2991.67,38045631,76824127,48917881,65
2733.51,21076594,65054429,61017918,57
1096.23,63898712,53528084,74238689,74
2087.6,10288326,66345240,73526162,89
1714.16,90392026,52863174,88277588,95
465.26,28283791,56674422,91577429,53
966.56,43246451,76794469,18450680,65
2091.42,65148331,71652504,31407644,51
926.19,13870498,55982383,35421871,82
1846.27,23741244,49838055,31436446,93
2485.8,37423757,45958463,53512838,99
674.62,16443985,65983765,26251635,60
240.52,96434298,10899737,57947171,62
1785.38,60375820,56045598,19185359,90
1302.86,17194746,67281284,88310502,86
2019.48,31994795,24301338,36501888,56
2056.51,80533292,35329024,13650128,86
1118.12,20300125,30879768,39173993,78
2353.7,10101020,76069036,35116749,65
2903.99,92308342,94763866,92551006,93
2686.18,71967051,32836961,78443199,59
909.57,87195874,92033036,84020200,94
436.46,93962259,59870456,38055645,84
1750.88,69534607,26046152,27385780,62
570.16,58677559,28411332,54660553,85
1333.97,40542345,72500901,54587781,60
1021.75,99865562,84305979,71495562,92
543.99,72261334,61964722,87390498,91
896.1,61858187,86198968,89446651,90
2328.67,39527830,12002628,16174106,64
601.2,54679813,60672611,95131276,74
1573.62,78548065,13136723,86634161,52
493.83,60373245,62689549,48834125,88
770.2,33287900,38922794,46357456,67
1478.82,40484902,12000655,74483816,70
70.39,83582651,71556662,75381753,67
2686.06,48432551,34717134,48792887,70
2409.61,21176097,56107901,53933571,98
2282.33,63018542,51389620,34062996,64
807.61,68726816,95922164,53600749,68
2448.26,89047409,33672132,93623254,50
1563.42,46664165,32142087,44847315,53
1576.21,34851010,85055445,50636098,63
964.39,23325119,22520576,92585997,67
2680.81,41970735,94832268,16738721,75
703.36,96374455,77930314,58901178,89
2188.65,13124953,89235729,46451716,87
118.07,34104304,99316322,98620738,69
2135.35,14251569,15394654,70095597,59
1563.55,49984992,35445133,84935473,75
516.88,35486291,71232331,70953939,69
1208.46,48713395,13835363,62991675,61
1531.93,62434165,34910724,20997094,56
1580.18,58620669,45459335,70110481,82
321.02,79918616,14031079,12640820,51
1530.99,54137532,90789875,45588239,60
1255.19,25818726,55310632,46037320,95
1557.54,30442872,66922630,77699494,91
2875.22,96373028,42013307,68005843,100
2448.86,55713444,26033850,68160504,78
178.54,94366815,47766940,69115980,83
516.64,28150561,38595637,75211797,89
1636.75,97843144,36852388,83488246,88
1010.2,47438373,10036297,29788808,100
2890.24,90770172,97925119,50819592,55
186.63,45056616,60393595,79710132,91
2327.06,16496628,13457336,43862152,76
2602.97,55729072,88099458,93529983,77
1481.75,46958116,82619157,84817828,99
1009.73,31184318,36221735,56705541,69
149.53,43250654,32001930,10423622,60
48.34,66688500,51199769,22504637,63
493.37,66608102,66523250,79069484,75
1771.32,67591582,81046732,32829799,51
1459.87,94251605,26742946,33934750,97
2769.64,12426081,13547350,12929119,65
903.54,65031817,15191820,86740936,77
1181.2,32978353,35109695,34822010,93
870.28,86733113,11058873,69180028,73
2134.02,91797901,72173121,87005672,79
2652.17,15085425,87795894,55055508,98
1104.36,62361334,86814656,81098862,54
2282.92,10122827,96434776,90529151,91
2252.04,19511078,99595066,34677863,64
2137.4,14237602,30922066,19266393,79
951.46,76026331,88850587,43940417,85
520.86,90764522,92949323,63074819,75
2801.3,38852684,39726029,73839160,97
2038.45,41845709,28216863,20899867,67
2374.42,26895352,93104952,38355416,69
51.26,19618377,41204036,11861347,76
2635.96,65666899,32411165,16335639,100
470.76,50001729,79189232,92647342,95
2914.24,94532759,55455691,65498810,53
166.27,91502327,61871756,82516062,69
2677.81,31268648,61606824,27938893,50
2775.77,35965530,44709886,72639180,88
2617.65,89425125,60734659,53337080,69
2933.93,46626779,81320417,13555140,64
123.28,45211531,47928005,71819556,98
1716.3,97704425,83072934,97500303,51
243.57,80164657,86701289,60089804,86
29.59,45109004,36341258,98939959,67
1065.56,32566126,33004207,69643028,92
1310.67,35847564,45427257,29158341,67
299.91,25709953,58443292,27333920,96
2685.6,75703362,29462094,90196033,96
1994.19,60241931,30109857,35875418,89
1004.54,90906696,54923483,64852121,62
75.21,85078617,45321676,23076486,64
2154.82,49581836,74921162,26994153,70
2562.59,36972978,68459996,82724674,90
2606.36,78634915,56426480,20139139,74
1195.97,14965229,72463610,32331422,92
677.92,64438417,16122260,68287576,70
1714.67,81158359,16536940,21843678,98
2782.87,65282000,11253731,34979897,83
675.89,81911147,68468018,24842251,73
2256.81,35873766,88494695,14653248,83
883.3,13901972,34000838,58425318,64
180.43,71471096,55966167,30613648,99
453.54,41527213,65926745,55064405,70
251.4,55391036,52197623,52972103,89
1481.16,13329454,35785359,21580064,83
1948.89,78434069,68819780,87388624,91
1699.01,14768792,79892924,86520602,88
889.23,76283723,36767371,53530111,84
1293.04,90410757,19931585,37869027,55
1432.41,69872921,18313470,68648134,72
2384.38,72595398,29809503,95571262,85
228.23,83052374,66013273,16495612,100
1173.28,74047893,46603692,21407513,59
2438.43,68232535,69827226,94227239,92
607.79,38657634,56326619,63574484,92
1146.24,20611667,78384932,50392282,60
2647.45,62584449,10557330,47738885,60
2219.09,85571446,95588106,98721816,89
345.43,65971434,96014361,37476265,60
284.67,16890131,49752159,54225540,51
44.05,15636425,65893417,51114822,51
2364.57,26102231,60049366,55921288,53
1114.61,81792932,76470974,77354983,68
1710.03,53904064,67183100,62936685,68
406.99,94131838,47301878,83707731,88
40.47,57117311,27130990,19899140,81
2781.29,81766305,52055973,20510710,78
950.1,32450798,26548441,33627084,54
1313.61,11117586,49623089,88885778,83
2474.32,11851313,22569210,44633741,61
2385.34,50933836,42496866,64838804,71
1317.54,54462726,19646652,52981620,57
2041.26,48520355,85443925,96253185,79
158.5,84699291,86754224,37880216,56
848.05,73956928,91831117,91985565,72
23.44,25988949,53009954,50786749,94
2901.23,43074547,52738407,40381306,67
666.62,60423349,76568983,89507048,72
731.47,91566892,57917371,14543964,95
500.64,65700704,79790706,21576348,95
125.08,43196312,47917433,37488394,74
2621.45,97966339,99389045,69676633,70
1410.02,16178084,30389351,12050305,67
2527.15,95532743,14999930,46202452,53
658.29,74825450,42309820,54680167,65
61.18,16492711,19738924,69363020,73
741.55,28045819,85755473,73217387,51
1519.43,31271840,26945519,92795349,75
2321.81,96071080,92184986,18708036,54
1141.04,42503790,68546898,16160900,90
2972.22,97364952,27222423,32501093,51
1270.36,36354555,78452644,76141605,68
2334.97,82992561,25388576,82867051,58
572.65,82002810,92091703,57392611,98
1001.45,15414984,37942072,90579444,84
2802.42,67185832,33962729,46975546,71
1356.94,95583351,35764779,62097178,97
1615.94,10987216,79652307,46737692,54
362.38,44362338,25185662,56581839,65
879.04,78546995,58766952,30558857,74
503.47,66767623,22184375,38560380,96
1456.19,67600327,71535689,77685584,73
1411.76,53436822,43599422,16981015,93
860.23,72695629,83359835,62343510,96
1079.46,27717188,31205831,17563325,98
2666.39,90149576,33330811,34397861,52
2089.73,23886794,65194854,40204101,66
2165.11,42981404,26505062,76718872,51
1095.39,31925568,70001888,76580246,87
831.12,69055430,66053456,28736210,69
2223.84,17037004,30862851,78389795,86
599.01,10600357,35442710,32591521,79
2134.42,87599626,42221086,26976155,95
589.5,68648475,53454946,80214800,82
1599.76,21884387,25643505,83188448,67
448.22,10081962,44574082,66786308,92
1370.35,32713845,59974550,52781657,86
2577.43,26935939,14423560,97128287,100
1630.32,31460570,44230184,95114928,90
968.17,57205723,12199588,93146804,85
1253.16,19772551,17923107,42910908,54
2749.55,30878782,25570275,85885416,61
641.73,63140082,41070577,43342559,86
202.28,92745121,66804678,89577472,63
2085.89,66865480,22957746,73820358,59
928.56,20733600,97673753,26540967,85
2729.96,19400621,69711142,38660057,75
2537.36,25052197,35954491,71516576,60
273.59,83409308,33629513,24466657,74
378.93,60662590,76633377,50990332,66
2632.28,44261655,98100907,66494234,92
2721.74,63841325,62883103,78274080,61
979.81,99591077,79304186,22464115,55
139.01,79644735,15131845,31363830,76
246.22,24742457,83508726,24140247,91
769.91,60019101,23403220,79426188,76
1284.04,64366702,84428511,49309119,80
2858.3,68639293,56733456,39539972,58
1979.63,26664058,22221696,49240869,62
560.66,79884651,88273917,70871122,84
2221.53,16665725,32444385,94772860,95
1201.67,60455325,80744091,93864954,62
2908.02,77621046,66010319,27576146,97
99.97,19379890,37805480,20504042,98
947.08,59334319,75218125,43285152,50
1715.24,40778887,82152563,82794571,64
878.62,18326421,47542559,72076995,50
1653.02,57275723,48041812,30129636,72
582.74,84883013,28749400,71082243,92
2510.15,12756316,37548985,68222797,95
2944.55,33065093,84358921,67134062,80
1289.94,94310469,26897243,98700019,57
371.33,60127785,19844783,93611936,57
2113.86,21366005,48456560,30616272,99
2154.37,95896187,55314098,45864030,82
2824.95,41128796,61794986,67474173,98
1014.68,63913382,25117969,33125322,91
2740.26,34844049,17801393,97076007,82
1464.22,64846791,71544735,85739578,70
721.48,87890499,40344951,46908563,76
2334.76,85759960,65900616,59088752,52
2481.14,12065365,54998123,83246763,63
1267.54,15053543,97283889,11578759,53
332.25,34208804,78558248,34406471,93
1911.9,24447754,21709046,57920280,75
1500.72,19315192,58082914,14551937,90
1563.24,99247837,43153534,60895205,80
74.19,81456049,11177472,24501952,72
2976.18,90594734,29070682,64238107,88
266.32,83197418,90631649,41960956,68
2949.18,52036252,39805174,17447990,82
1182.83,78739567,96931237,54596699,64
1096.09,62328570,26197523,28875762,79
1435.69,56698192,14234935,67205751,85
1814.09,75100030,58855900,33098137,79
1995.09,22651117,39883467,21578284,89
1113.7,45600690,51941186,28595169,62
2796.54,41640741,90628085,72670308,54
1379.88,91626207,29946854,57888801,78
1012.49,52078188,48144711,96573505,91
2838.06,59709094,11320263,70997189,88
1600.86,92533097,73996473,33033008,83
1167.6,59824402,43298005,47715831,62
1460.99,91141409,10527096,89518744,54
193.89,10833138,58006026,49941122,84
1087.7,58273448,21328410,83790294,66
459.39,56301768,89244627,11751642,52
489.66,27084175,65877155,88879853,57
650.47,25304580,50315627,97034464,72
929.05,78624245,20491017,80291700,61
2806.93,57134418,83602619,37626478,91
587.5,95745626,83095721,42613360,64
2115.05,35915776,55911065,30481774,90
1774.18,95064064,71329353,19964492,67
875.59,64212116,49493142,74910410,65
1928.82,84074546,14399097,84486704,50
1127.08,67311940,86020474,43542498,71
411.55,23779955,69118544,23424195,50
1363.0,65690781,24809507,25357394,67
2610.93,15053593,12150482,80458505,99
2942.62,37191876,84900042,89445412,71
691.89,74568222,94935073,22245931,98
1620.45,47449047,66194066,78468655,68
1240.97,91344938,28068827,15026520,82
590.36,79180441,37814110,17916048,63
2256.68,60808371,71466330,87417550,70
2922.68,34253274,32177750,90542228,62
2602.37,55316438,31002692,15512089,72
324.35,13708137,61471052,89265781,71
2885.21,69979834,88263303,85938850,75
170.25,65611640,90715218,35444250,54
2902.69,47393744,38305409,91704508,96
489.31,34450162,28926703,91087118,78
769.61,76716421,98206879,83668275,68
1519.46,37064314,42373578,47852515,64
1439.84,47943925,13339679,98820355,96
1690.51,37673165,23625016,25022087,56
2484.59,85496383,37303639,70393091,95
1247.5,93261702,10607115,67418908,96
1419.05,21218307,21002970,81993734,76
449.07,68070691,67662833,96153842,68
2353.41,74958879,52047034,83904685,62
2429.29,88949684,30034695,73574187,50
829.01,77594676,27492846,90366108,90
984.21,18656404,65829091,54573129,88
2008.84,37411810,26345381,63191200,77
355.89,58109529,36107663,10582755,100
1352.02,63449435,66655801,70593976,93
2587.72,34046990,87096230,86918956,57
437.9,75856124,84792503,75431638,53
1452.77,49730976,47147812,27930146,82
289.09,98207274,46858719,55425477,80
1521.31,43546514,71729341,56908938,62
1699.0,89869923,40975461,10444415,73
1862.99,34525450,81439690,22994731,96
1336.07,60498596,11024109,46672194,96
2116.13,59016395,73405074,27282334,59
2871.43,78740957,13512777,76978051,63
1058.6,13186701,95314756,89114828,83
1774.46,50608103,36622876,54607453,67
471.36,88245007,44345719,73188092,91
2972.82,28287382,71403802,64753614,62
545.82,36683791,39454234,61397793,75
788.86,75638951,29453869,21772838,85
2290.35,51936147,42984735,67900781,64
754.44,35673479,71971551,22034131,56
2288.75,33766664,15108890,35374335,60
340.2,44292959,28081151,76507245,73
1233.42,20795055,87933700,71558597,82
548.24,62821887,99035802,21875107,81
1547.86,33048075,30954389,20579556,96
1191.45,41756072,98624228,74449626,77
755.62,79405249,30829182,32209011,90
2790.13,89484699,15343818,88190595,91
1647.28,17937070,24862111,14063544,71
1950.98,56967252,74601519,13480152,53
2010.2,89460270,10362975,89990330,72
1596.39,19612765,45786047,90825381,51
2532.13,59445304,96357544,94843594,75
2284.54,98687799,95454699,23373755,68
2249.64,97139014,46334842,41869441,89
2885.37,84419140,40465068,67515698,50
364.96,20770570,43182420,40125772,69
1135.66,21215968,55358040,76683831,58
2559.94,98649502,61734911,83847421,83
2521.47,35537991,54711859,50122401,50
1157.62,89479991,15904977,99735603,65
2342.69,85477438,76803444,46566845,74
2348.25,26474408,81818085,72042085,71
583.07,89323095,99013580,10209236,50
2569.62,56976188,97711542,10708953,93
2394.18,78549669,71830188,88407591,60
572.61,97173801,67517713,20713334,89
1267.47,78577796,91121535,85919193,88
80.54,28251007,40684903,73183699,69
1906.19,82707698,67718480,31276074,96
254.09,37217982,36702145,71266456,82
2067.03,80409983,25641750,97840259,81
2703.99,83114907,53616429,45390694,83
1152.46,65300577,91532227,35574541,61
2323.26,56162068,49284702,66754663,97
1412.05,68705576,50281512,70781893,85
274.42,65817674,90696570,51846620,98
2824.44,69704307,94280690,99793729,89
779.39,95721386,74493139,51554985,70
2401.19,99254401,63324205,28838623,66
2335.12,76547193,69764971,71923423,69
56.39,40674267,81470768,48935111,76
183.62,35248625,56960932,41271433,82
2765.71,97216052,83092820,78190396,58
