Costo_unitario,ID_producto,ID_compra,ID_proveedor,Cantidad
287.65,31520161,92623027,83648270,89
229.97,14819312,61379958,30610851,91
2886.85,98754949,43229842,83769943,68
88.02,39277421,83135362,15571527,75
2769.23,60372435,38054984,83914970,56
2039.95,67943575,75787626,85199720,100
2776.24,67384914,96500973,16409382,65
128.72,57506540,54230393,18838226,65
245.66,12347527,78767235,68271210,58
136.55,53425340,18247483,59967575,61
650.28,19441825,54480042,27177065,62
868.87,28151521,20654402,49826209,95
2665.49,39634002,84453340,17243707,63
1853.01,59832429,48751228,66512269,61
1859.4,25430151,14749627,36710690,68
654.99,36775857,29586561,93196124,71
1484.98,63336087,61315597,55089394,71
1137.26,62525794,66604403,16158833,100
2581.42,56344853,75019108,57439018,79
1178.63,20276347,84351728,71452768,64
1697.68,55491131,45171192,13452147,53
34.59,44559089,70595270,35150264,72
729.15,94157018,98724510,46581177,79
2082.28,86223657,55898310,22840395,62
149.49,27413845,57073304,84736838,90
1904.92,17173672,86172512,28122791,55
2197.45,71963567,29518799,72612600,72
2462.91,60532386,48238964,20111637,88
2405.33,86067533,88585829,25622854,87
936.08,28293194,29271515,83214949,97
1461.48,47850138,64129721,10643786,55
325.35,88914150,59833947,75430238,84
1147.95,92029832,91640967,92222654,61
210.84,16871754,73466433,16482522,58
1271.54,60253633,68233208,96987516,50
1470.48,74040648,75350568,55589051,72
974.76,47937267,72855815,29694658,80
2822.94,58173746,89487736,23528839,70
72.22,99535029,72090009,84331685,85
2013.78,83778930,99243332,85919916,83
2921.45,13225126,33966812,48079129,55
2760.29,60527043,49435709,55744594,99
1917.5,62826732,42138086,99746442,71
2075.08,63081813,41990141,14731934,55
1836.54,80469558,13612495,95265188,70
1901.6,83315713,58662917,94724753,78
1481.48,78514893,51069505,22730139,69
1377.21,84640968,21383315,76711216,86
374.81,13732796,59352232,48022661,64
1334.1,93379373,28046621,73501168,69
1843.36,78470412,69920568,33616724,68
2988.78,25458509,18947116,23219787,56
246.93,31958568,39993308,88047423,89
2102.67,24717380,97363682,53522383,68
103.37,78401233,65907861,18781564,73
2891.82,94358478,38232824,28191453,63
1751.61,18666076,38899318,88625538,69
1906.04,17005024,50073981,88437579,59
1364.55,89573708,66120764,64320517,98
2070.74,32767806,20664957,59999480,62
2756.89,71477505,84303288,65555774,93
2943.55,75059406,63839307,83694017,72
633.69,42914965,35164443,25039066,66
2821.65,28095934,66725232,42926017,70
940.36,67137626,24468123,31366635,93
1742.99,79794387,27635275,71910252,57
1024.36,73966546,65771009,30490296,56
1018.04,86138376,80211912,92156577,56
1664.95,11589178,44978600,68974386,53
2261.91,70850480,56967713,88523517,99
846.2,12906968,19876015,77932295,90
2240.31,24995356,29648814,73755104,78
1538.17,20474761,86489295,82523674,90
1888.43,91830510,98138778,10034386,66
2130.66,15660999,35692417,71620750,94
204.28,41092524,95187643,68570019,52
302.92,26113010,30320252,84971665,73
406.78,42352466,67963513,70665760,58
2870.19,60932941,34613583,49592930,87
1608.42,43350824,59539258,17114464,56
896.21,46630083,78288698,15217301,83
2218.83,34053088,53503575,46967299,73
1776.33,41176167,70060495,81012723,83
2206.39,55185125,58999128,81452661,61
2500.77,39344186,56661659,87683397,59
1663.85,50529270,61191720,63806787,55
402.43,93158292,63365202,98817385,96
253.66,39705450,48823101,68781934,85
1420.35,30885775,66906215,63084207,94
1115.0,99071696,41982767,41060273,88
168.01,89709466,84490738,38380416,57
2060.65,57952601,49769819,57260592,51
2403.11,71251067,48669898,82532881,77
2770.22,45617291,43487093,65900781,82
209.17,13351220,41606807,84152152,65
2303.73,36453159,59357807,52681948,95
2551.38,76464192,17501528,68709853,53
731.25,85245023,10330933,18379361,72
2989.76,30020017,75878184,22237677,100
1893.79,87174776,31999563,18718930,63
2944.79,57742238,80621338,96340867,93
755.79,87837250,40803882,84251904,73
409.12,50282718,39202679,10861744,70
2277.7,79147579,62692978,60488305,99
2896.71,49325586,70552540,25855667,82
1104.03,48649738,89267620,67442611,86
1583.22,16608800,49293900,93889702,83
1497.53,79271477,72793010,78306089,75
1320.08,82299671,38666311,85171732,97
921.03,80432812,45922142,17485468,65
2696.06,94685483,26427188,72635914,76
842.41,97972930,55250992,78527756,85
1650.79,35603803,65583758,53528575,63
1345.54,89633834,25799546,16118620,99
1493.23,39198836,34497067,85709952,60
899.96,53567853,58776541,98628329,61
232.33,15532633,86336803,72250907,51
2906.27,92061712,59058510,71706145,52
1373.8,21604464,93013067,24011187,53
1537.49,13023787,63010563,42206624,53
2857.37,98138814,37562690,31254562,81
720.29,22687576,14364265,74323655,80
1081.29,99238704,57125119,31853948,69
1080.97,53556765,75329300,89668321,73
2126.26,66369182,74088815,95224760,96
20.58,81880063,80758420,87497892,71
2168.46,44101064,86999891,40370072,80
1553.05,58541981,92054724,43871885,98
378.53,77313813,23683319,38467121,75
1228.07,33541313,68493008,83616010,86
1552.57,61534338,19444240,96835506,79
1625.98,60167162,88320910,24771699,97
1784.84,39225518,48222428,21744143,64
2093.03,62032864,76297727,14904868,58
14.14,59551258,19355236,68885058,87
2642.89,89793944,68396109,54982760,87
688.33,78414011,89832661,54532631,64
1098.98,19412391,63469511,18799935,98
49.27,95206664,72792871,21005503,88
2987.46,76221101,10624455,75207469,94
2880.74,62451548,94025648,15359658,85
323.75,29097414,42348351,26345523,87
1196.31,40758058,69886192,95427753,50
2293.58,76262242,89640988,18600438,78
549.09,47306380,84759775,70988692,73
668.91,32633356,27048500,59618017,85
391.05,36264297,53005686,28629328,50
2786.77,31977859,66457508,15728903,92
2568.06,70457088,21499654,70009001,67
1357.64,40265385,69009293,20179343,96
550.26,90477511,69053594,86147699,81
747.51,19512951,51108191,36446306,85
722.52,90808403,12071756,56599133,78
2012.74,81828068,50884906,28316048,98
1970.95,52756119,42919050,91907997,95
1366.23,96722217,44802711,98842108,97
2483.74,83079173,96368520,60547232,52
2695.68,69780007,68302492,91220979,70
1230.68,19084549,17032685,14786103,86
1587.22,20728695,18920503,82349579,74
2244.8,25538508,85064554,17943339,89
910.44,56615072,85216692,65789660,98
2326.68,95373700,61705972,63095228,90
50.98,65445250,85169889,88607039,100
290.0,98481945,97137082,56651765,66
2231.07,12815030,36294837,97671580,51
1017.72,99917953,92484841,91870924,93
1207.53,59238352,72047367,28625834,51
1563.83,24796849,48104291,49414142,80
1074.85,45982214,51929590,97007747,89
439.57,96846147,18332022,20050245,67
2953.09,38731746,74341496,49955156,68
2388.38,32610186,41599457,86298214,94
2845.99,45865254,29443439,39547352,58
1223.27,36496318,83591364,66893106,52
2576.66,32953462,35304966,15917851,89
2653.63,16163023,60616164,27970908,81
1938.01,11439674,91459211,55622054,91
1376.52,89605734,44043517,93557349,69
335.98,57236809,86307648,83924615,78
1620.31,87601899,94228240,93918073,69
219.29,13105457,62765046,86962659,98
1646.73,46404952,84609614,92566701,95
523.48,91825074,65131061,95016478,57
93.54,20876081,60392274,81576470,51
1903.83,65094355,82497041,98625682,63
2430.66,39737587,47729081,56198446,96
405.44,29665244,27309088,25924703,59
34.84,85907721,48417308,75675065,77
1943.88,10431385,28069116,25795892,82
2849.15,42279148,65241389,70851072,53
128.65,85919015,32585686,61755555,63
2595.92,32639933,27493026,19885762,78
398.22,61537136,23857719,70555077,62
594.09,23442445,74665331,24293120,90
663.33,14486593,43648863,76525597,66
2402.78,54525131,21995260,16543947,59
2289.29,86210679,10631714,10510515,91
289.35,34336881,47627106,37091804,92
406.2,19236332,10834440,80303252,98
1883.25,53912553,25541879,61708933,82
2140.6,37784529,84893494,85533658,93
1798.71,74031608,66913443,57693487,88
1281.31,79976141,16428176,44049442,79
799.51,95901470,93214205,84226608,67
2138.54,94531763,33879607,66238415,71
1074.28,11436759,85564888,80326355,65
2935.82,32802488,91811071,50747055,83
623.81,52669910,61714587,64668620,84
736.3,84080179,24962269,58833655,88
2789.71,90239777,41576442,97437989,98
1779.66,47092340,57850168,95021098,98
814.47,41812633,35939910,92486538,91
1292.42,56394071,84007883,96603018,93
2707.82,66049487,31102669,94294458,93
1406.05,25798971,72393161,73179100,88
2485.52,55068849,45511243,38465364,64
1222.42,68333714,74064828,74832995,53
283.97,39957323,94815121,96355483,77
1899.75,37189640,79126394,88981732,91
2732.86,14133263,41546793,36369490,66
993.19,75311379,20185239,91265457,99
2408.16,47152664,74247898,86549570,98
1205.68,91878800,13583294,31166842,90
2799.92,98633610,16565468,74944200,91
1371.89,50014021,33354537,88235661,70
2480.86,37898005,69725963,64125876,78
2952.42,47999426,82243761,91848587,97
490.35,69536403,16009305,19922779,69
195.03,62584933,36788496,65488396,86
1511.68,77583790,21151621,64008872,86
1643.15,41344599,46558545,53091880,77
1980.56,88770696,32527357,30193151,98
302.86,20281033,46089864,14481758,66
635.14,41899438,20893022,22075273,96
2009.82,72076305,28671173,51744829,59
2436.17,38167591,95312197,65800442,94
1408.21,49037608,69034499,45643467,51
868.39,24232464,51518781,99105998,73
1493.89,98881265,91699220,24147649,88
2533.98,39811383,45730514,12116548,64
351.07,11552465,99650583,11973315,85
706.16,96908527,41977295,35961309,94
487.48,84558142,13720468,57013292,62
2630.65,87920258,84615499,20540047,78
813.47,44995783,57531648,51339326,86
2466.89,46877485,79051175,45363720,85
937.65,10809254,65967406,90753766,54
973.0,47537404,84536619,93881142,87
1394.64,36017036,75438105,24218961,96
1459.4,26014966,35615024,88123540,77
1744.95,16979113,32617597,81442359,74
723.5,83724898,40957821,71672969,70
1954.37,81055791,17813857,30572066,80
2139.32,78332026,43480008,59382003,63
2800.24,51689574,18218414,57366464,90
1774.46,89127943,56157019,82397460,63
1350.33,89861958,30808912,21921457,87
2411.72,53332890,15009580,69667571,78
2119.17,21798466,55916630,91350636,70
523.03,29967193,15084483,70383019,82
225.15,32011327,35735421,75433992,59
1709.32,22048347,17818002,85931689,99
2995.79,92646762,75248120,81512603,62
1886.68,79533790,25819227,24305568,67
2490.95,62524666,28370537,10651425,77
1809.11,52517592,58926922,67698568,80
2494.28,94875096,14082319,42182175,94
922.34,97453897,64248816,48582682,80
2043.56,85399844,63861643,15964353,84
262.9,71841725,41719535,24318796,71
2642.83,40383876,73669648,86637713,90
737.26,58794199,29933451,11830079,77
759.25,10596462,38076542,33642668,53
909.01,83659798,45455965,86820112,55
2058.8,75268381,44330456,47986517,90
2915.75,54538193,32354069,87732286,94
1276.19,91153443,71932149,22401550,85
2907.06,74758071,93866848,93224799,65
2581.0,66611809,10358187,94954237,91
2964.64,40786125,18702599,73551090,79
1438.8,86422713,55734520,42427124,99
2312.62,47225808,17252559,51827479,86
2241.68,14963495,39645482,53211807,73
2295.48,91555864,54647080,78440277,85
1072.85,24271831,43184026,67904222,73
2234.33,17668544,32964286,50384942,95
2724.81,53869019,78305556,50003912,71
2237.1,23050805,35465679,48230867,53
2735.87,43563555,61958965,44155757,79
1648.86,73530794,38631673,81737524,89
2056.06,28207222,44396791,13880101,70
656.96,58277111,23421960,28871724,95
1911.19,69449940,92077682,61857229,74
2757.73,63778979,97679333,56834651,84
998.44,68820116,99330265,48443816,79
2562.22,66008625,52245507,70779782,72
1726.43,86823771,35859036,11956094,53
895.27,94975450,84651904,54447651,91
2241.94,11907977,64486238,60395708,80
1570.87,94502893,75109173,48151092,71
1926.26,96796683,46553838,46431690,88
196.35,50734081,31684337,75583355,88
1503.41,94953526,38321983,53837590,54
1517.21,83428801,27128372,81224690,70
2110.77,96393976,83645138,63875724,52
861.75,92789653,15588773,32266168,99
1278.59,73323521,65278325,62112713,72
1697.59,68070309,98732999,86661543,87
457.36,20588622,29295160,21724631,60
874.57,97275178,95310747,54090766,65
549.2,93346474,85428905,18467841,65
1263.39,28073752,91133397,61069181,63
1938.74,40842676,40575455,64241748,97
1212.81,40934560,17339364,20487365,83
2312.18,16129171,96946911,72796120,85
1896.44,94777529,14638174,27267083,74
1798.4,75953388,80244339,92767168,70
2264.42,19959156,68156094,51254399,93
1019.31,54450212,38732627,66265074,80
1224.67,59619677,59820397,54187413,85
572.94,76922767,56631363,72204700,97
1981.65,29043068,24498635,40905630,64
435.92,49265076,80547734,90741229,87
90.89,25019930,57235295,64435137,75
2779.84,61193213,76995041,25527378,96
2372.63,83930573,85970870,35656090,63
924.77,42855104,20932313,40359343,68
473.61,64547393,62819129,90503704,52
456.62,24072354,85637141,65327341,77
2970.75,33081307,27570211,59436266,63
132.26,21278593,65876007,60949851,72
1309.04,33560794,35599604,54276745,88
1017.96,25010678,36668308,52213760,94
26.37,41919530,45302259,39978268,91
245.64,73996179,57267892,40848469,77
433.37,37445917,51488772,52045844,66
2726.36,53102890,72882903,15513773,58
1466.84,20254529,22675711,77122340,54
2783.95,82097445,14461452,27375925,84
1501.93,59583069,17026518,51158110,50
1391.39,88238394,44449773,77055281,78
774.28,54444659,55908998,32532905,63
169.33,13405373,68982019,34558857,100
1321.51,83416463,68809293,37938132,78
1190.8,73556055,92780074,84891610,66
984.91,19044188,72228068,88288509,60
1283.31,67256919,12496963,62131047,99
494.36,41039221,94298916,72855210,69
240.53,44924330,50252102,74577518,96
869.62,52136867,15495443,49956280,75
821.52,10208880,26561251,16341519,75
2553.41,65333349,27827065,73320656,81
630.61,11548850,99557647,76974568,51
1466.6,48410291,62283640,25825550,88
2466.1,97395225,82352515,11229761,75
1352.56,23611478,15547810,81354806,56
1362.19,25925315,48609049,46963885,50
463.94,38941027,35972718,99021172,96
1410.14,96321273,70835544,45562568,60
2799.07,19337734,88072361,15011650,64
501.93,32504893,44858027,51863205,60
806.79,57243622,43126100,86561117,52
1383.26,78397738,90228145,53815140,92
1144.16,35790465,39057448,46354065,73
668.49,50094660,57667324,79515906,68
2679.79,67029739,14184027,40928286,52
2989.9,12797932,51616295,76362608,80
1717.19,76702154,98104174,67919798,100
302.68,53480784,30007848,22738503,73
2954.68,95861988,73231946,31829114,67
1532.42,16606333,78101288,59822136,64
290.01,36805847,73511340,15167608,55
1866.23,79467273,12667449,40379215,74
1371.92,80506363,12104078,55315716,55
600.6,53227224,36429628,89111617,72
551.65,60817798,91533046,87480311,68
2698.44,48880811,57505727,84701225,87
1942.82,21653471,16256923,49782918,83
488.55,29090842,83807101,36196469,82
1199.43,56446369,38490506,74502681,83
1568.97,66255533,54976820,83547436,84
1424.31,63374580,13655024,10519920,75
712.58,54845355,65277053,99783763,74
559.35,63949272,78453197,71583245,98
1289.51,89245628,77880755,59837810,99
1936.39,29307819,77147702,79542464,53
2998.1,57806765,88711204,78043912,84
2685.29,65903980,73296955,21970164,86
132.39,13375555,51387930,10113442,66
501.38,13850274,73126048,23081783,54
1661.3,28462533,87604731,49472649,74
2251.02,77728411,91067941,73775360,86
2051.9,75700875,91439655,26779712,66
1556.6,92472045,16658705,24498950,59
2816.88,87083301,20988598,76983240,76
1656.64,62970418,27789360,34019578,88
1083.84,24140176,69412805,63362888,53
885.91,91830394,15751402,20759574,73
1043.86,50682037,27821577,73731958,75
81.73,41963162,95796303,89349842,65
331.19,84296513,69733041,32708664,81
1903.55,72456027,59924852,72998672,58
2386.38,47592322,96497511,39639753,78
216.57,46782796,53268317,11020314,85
1243.34,91417306,47627714,65953307,72
2065.62,97033562,41577208,55653556,94
1696.13,87799331,63267059,73119070,91
69.25,43222427,14208535,41269660,90
1535.18,56315376,19148167,24517142,85
897.07,69279775,25146327,86943481,67
677.78,18530002,98503659,37231277,70
1903.04,51627790,90521235,64014029,79
1648.19,18975237,58397204,23808972,70
650.55,82366364,87500665,97489178,71
2015.18,99293873,41826180,73326023,69
577.4,31505327,72332878,49914695,69
2835.46,60244698,17239387,72872179,61
63.45,15688080,69353943,76549752,51
1876.95,53519578,22937518,76794006,66
689.25,75722406,67096757,86435270,73
1292.23,50420256,38774683,77545425,59
1586.09,56763171,52845453,50043675,97
1274.69,52561111,60978955,57360582,70
1364.38,28621078,81601678,47865831,88
2396.65,43758488,62129893,17164985,87
1832.26,26362164,54649092,67662906,72
2994.1,33278673,24121245,75417613,64
694.55,28235102,27979894,51096532,88
2062.79,97324948,98234203,50679472,85
2579.79,85958020,59848283,92842286,98
1327.45,87417005,13831879,12694545,53
424.72,56242933,91384510,21188869,52
624.71,29019643,16888401,45235175,58
1305.25,99388586,67237147,68685991,89
1821.42,20124077,94865101,12319993,50
115.11,12049071,90189320,81309438,86
295.78,44951231,55415460,89880378,98
957.38,64599359,90274788,69650738,71
2512.37,26593262,27707774,52693045,72
1373.99,32951530,38438337,61829457,99
482.73,20676064,10493250,22426398,50
1795.87,42318643,17644609,87560751,50
2392.04,89729882,28921039,78875457,81
585.17,28545614,70026223,78927624,88
860.46,17501975,35359094,99704209,82
278.26,72130554,21843046,23998216,81
1265.5,37818050,29260108,11596282,50
2315.3,44691802,51177999,63398349,53
907.63,80497933,98656946,62411975,97
671.42,31435903,34882545,96750490,100
605.69,50297151,21947092,50373581,87
815.5,15806394,48229693,21892043,58
2230.63,53001001,46989838,90838963,100
2175.77,73602088,68542894,14356689,66
556.55,46707995,38553551,78581872,77
1756.21,87151445,77847740,96318573,80
111.49,83611117,29621054,98905052,70
594.78,17902923,63798441,68475297,73
2253.2,89032822,42604767,69126276,76
624.11,94967002,38671077,14290096,95
298.12,31024109,56423900,97686864,76
1945.64,43493537,54538895,13222198,95
2797.87,48001609,24329288,42604053,75
2210.12,53209846,64435028,83636984,68
1467.26,80237037,68035997,53761631,87
2433.18,36896975,15610549,62785931,83
2572.11,25530592,65347348,17286698,93
2081.29,42098238,61723961,95877423,86
2003.35,98374741,99155989,71555330,60
513.01,31061717,34651978,59416807,83
1975.86,60014754,59117045,60686450,59
2094.18,27104966,82676808,92222358,77
2242.29,41887034,75824854,78087763,51
2073.06,83448323,82964202,98566811,84
1112.64,19186634,36995488,72025909,90
1869.58,48548605,35533015,67126011,68
1667.33,63409238,82883876,10915596,53
2727.16,96970094,58199805,64399322,86
1251.71,16564441,22709508,94136539,71
2667.5,46975472,14101932,20408520,50
797.12,22485462,45457231,11593610,94
673.9,94091892,28683067,97374475,92
1798.57,88154887,32859413,52670352,100
2321.57,35945851,13400806,59694249,87
2575.13,55780958,27038201,25060294,99
1660.19,20570904,57123722,24213390,98
2332.73,14133616,22023339,89979841,56
1910.74,79876838,35497508,28681724,63
1729.5,83010127,76345726,69133775,77
2895.54,34673477,45360646,82104836,77
1436.27,58056288,67207698,40988872,60
2468.57,87038327,97731307,25595292,64
2513.87,50995207,90071296,55827857,55
1869.73,52174749,17018967,79495632,83
287.39,61240073,34969544,27348267,96
2475.83,58280221,61513832,12277853,57
1991.2,47750693,13420127,16442004,63
1293.51,78894088,44756007,34114957,52
269.43,35328139,87287340,86732950,62
2411.7,97403767,64090167,14794815,88
1107.5,27257851,51647392,13867576,53
205.81,98637255,99643837,78763593,67
2784.37,59212536,19601051,10982782,53
547.8,58208950,41996445,96735976,73
754.1,73592720,21045658,40180876,99
1417.47,27502116,49351140,49604859,83
262.46,57110635,66410995,70763657,87
2373.78,55489103,48669871,84967557,99
1120.12,41155655,28952839,53251544,61
2030.03,39318839,61937452,18544606,70
877.28,54644893,16721703,71649983,93
2663.04,18311479,79214353,55550893,98
1619.82,36966562,72540426,57065158,89
1444.43,43372139,50270315,68764049,63
2132.84,44312375,40004883,51480641,67
296.91,96137115,59393467,57444225,74
1267.08,87790565,94798964,93135837,83
2306.09,52548578,69524444,71282339,93
2373.53,22759542,71765816,12047349,92
337.49,89046535,78863749,74787679,76
2380.12,62171137,18190493,67114347,95
2254.16,40494168,58508518,71753397,80
1121.26,30407474,86628979,35515327,95
1176.39,43768574,37223214,92301014,99
127.58,70573862,62859436,91069913,77
576.72,73611044,78518985,92084647,93
2175.29,18482213,77620684,64263469,97
2764.28,65969120,48240830,38629988,58
1788.78,62412500,10693296,99573235,86
1315.63,95734095,24097418,72881286,88
538.82,47915937,89675704,31471218,53
1172.99,44471486,46949246,83064756,58
1105.63,62131282,12136633,14024214,93
626.96,62644993,49394122,63284144,57
1503.64,59102846,64066759,56906337,65
430.77,60330299,45131694,74543813,54
976.98,63314014,16389994,31255434,58
2409.91,54038197,88659529,82355496,71
2669.67,40787158,53946092,56981701,51
571.65,51378024,61278156,78407126,87
2137.96,14996823,35294644,82526529,81
2208.98,32605127,81094036,10866524,63
310.67,40623314,60957478,21933619,98
1921.47,14110331,11329611,86258903,68
2083.16,32501049,22283310,97949508,66
131.0,93520908,52254690,68573633,67
1540.64,77920740,78931853,11291184,95
714.98,36158457,22709335,46277925,86
2438.31,42303025,39811725,16085927,52
775.16,15856484,67879658,87922809,83
879.91,33659001,40857142,84258093,78
2982.52,54445170,26703827,56355200,87
2739.49,90007103,72809181,12706917,80
293.93,18870793,39079852,79180453,94
1324.3,54028424,48249944,64670319,74
2591.75,31239993,79458304,78454361,53
439.28,84403939,63542154,79759839,57
779.71,39683065,81008143,38022077,83
2731.54,72160592,15864106,93011496,99
443.67,48654164,41263159,19702938,87
2262.44,73395438,80313430,61114292,65
1055.08,20350722,17628297,39532218,84
2427.79,44298400,40998429,41574224,81
1523.88,31432349,20535280,23690854,61
1450.95,31936126,83152384,40127476,57
2374.43,57844873,18372046,51788886,54
43.38,57613790,15302474,73641252,92
1689.93,85238613,66750339,61722080,63
676.07,17436464,57655123,91225660,77
716.54,12135074,89014721,54253328,90
1678.41,15103224,91289774,35950900,65
2349.98,27894275,93295654,21496289,69
2454.57,91364030,83427367,23413741,53
1008.91,52997654,89287708,46441318,86
2022.76,50499153,78317687,17387194,73
2074.23,86103863,39588148,46112439,66
1523.57,23932465,45949976,10870377,98
1060.53,95551711,53135283,64014334,91
1863.4,69871130,74548974,46722986,78
1349.37,72516796,95550246,36080556,81
1799.66,63830367,52390064,11607845,67
1775.49,83288869,37656360,84336033,94
193.87,87146209,25377673,32721358,74
17.07,21841344,68219022,26740093,88
2752.37,83660279,75148690,81408759,88
2238.1,58962877,35537415,18004923,53
586.77,80345002,71805263,65421673,98
84.42,52314847,47385786,15354437,71
2867.2,33417349,96992088,19014984,90
109.45,15107366,28738902,81860987,88
2682.63,98200413,78989702,25146359,55
1432.94,46198120,98806196,49531790,94
2254.48,44484956,83278042,31199199,64
728.61,62789504,70184794,21641830,65
1766.4,86919127,36393037,61824942,67
1236.99,91175474,61418524,76074388,95
1460.15,59733133,99990724,37222833,95
1146.05,68083351,65423709,25910182,86
1220.23,27796163,75872828,22078026,73
970.41,19089558,15698840,72371984,98
2330.28,78229902,10758436,86133110,100
2014.61,46984291,60554617,73077717,80
2652.48,30947551,51191991,85795694,54
696.89,51984217,66694921,30295723,97
1456.16,39709672,65608127,35414828,58
2040.03,38054903,96807241,69711343,66
1511.92,75603865,65342487,17809494,63
2506.41,46286425,28616893,15992609,93
1661.55,19449645,33127985,91745787,61
2969.19,63808363,93833812,30653835,88
209.88,25063812,15601270,28481834,56
927.05,56112805,65538956,75304219,66
1173.23,20385076,18581506,77590991,54
394.47,44671574,58260338,90512039,95
1097.98,86634093,53099045,46853711,77
1323.25,75354948,32430786,25171464,80
2864.21,92823645,92529602,65642850,58
2048.36,17539680,93034725,68917414,70
53.79,22110506,97228305,22069771,68
391.93,43274112,53727163,78952363,50
2120.28,96601415,67507914,33165842,58
2074.36,13027630,16355368,32344003,61
2064.55,59181287,27786929,43593865,55
1949.74,37712221,28765231,22003928,98
1582.28,66306095,26934902,53958378,52
2814.29,22585343,54177885,95812276,74
2910.6,21518445,63866618,82682323,92
85.1,23208080,96619582,14401495,90
436.24,20607196,46713605,64630917,65
98.81,83585060,17792652,51996287,94
1626.25,50632116,48398668,87706484,52
2763.58,17804703,65217095,99598613,62
2402.37,76210538,50288057,44138057,69
1587.5,84507485,61212094,72504712,80
2789.0,13958886,10839730,40545422,63
403.17,50899174,10015407,73675252,95
975.64,63446344,13379955,74839317,51
2917.47,75625348,85881386,26621307,89
1481.69,56329331,18680338,91691130,74
1873.54,24186783,59604524,57918023,82
225.57,94884090,30224884,33185412,59
1033.62,30095024,79057066,64700821,97
2851.8,57306534,40037512,96201070,63
2382.25,82581617,95822684,26964203,93
2541.51,54895686,44188137,53214737,91
872.77,43936357,91910586,66718879,72
2414.47,85928492,95776090,36036197,61
2785.39,66632148,38390538,51980207,60
1671.45,51230667,98084530,89362664,69
877.76,31873074,93784439,84388341,80
743.42,42907831,25055886,44292663,68
1225.16,27476988,60513336,55548844,73
1587.42,26835666,71058794,31266711,68
2545.32,57445162,69722907,84591885,95
2050.66,15228102,23835803,37833636,52
1431.18,35785943,43232394,69831959,84
2857.2,78944302,64072391,71254514,53
1966.66,19695712,73187882,80162780,80
2782.62,13513815,16990403,71322076,92
646.69,84428006,77006493,54378633,62
785.8,46092999,37867853,52702061,88
1011.5,63730244,68273444,36299460,93
1898.33,56510352,67947049,21215045,72
270.85,23183050,27679977,10709062,63
2254.18,47393194,61925061,78484852,85
784.11,73606766,55186447,12275738,60
296.31,27194135,39100036,54286865,67
1708.89,21417259,72069751,70098829,98
1897.29,49915478,31061182,31208124,96
2724.49,82546679,88980221,10768976,62
1688.3,78778105,29403927,55586409,57
1222.04,38533169,97815842,10380709,56
1040.17,18443074,16138715,71644380,92
2718.83,92509821,47221106,26730373,54
122.52,38043721,93910526,85636666,86
1979.82,22541149,31644938,37381313,80
2177.02,33223855,13487543,11216580,90
440.76,97250966,47817402,30592560,58
1002.87,28971857,14284990,99223660,95
2327.05,49762811,53296114,27282592,77
2130.92,84829565,81312634,73190758,81
387.57,56210044,29780172,45907796,96
779.12,88903616,68639301,93227294,92
2363.2,21769299,28628834,10705002,62
269.61,56089693,65046169,81090051,84
2018.78,80408455,11422086,30522958,59
1365.75,99322917,79681222,28012120,85
2344.1,81207323,31568378,47692867,91
2001.16,89788778,69824295,26606207,64
1293.4,64208702,26562548,25876615,63
2206.86,70805680,61252968,15464142,65
2415.39,24027714,18114484,74683385,83
2452.29,78315815,69276641,82734116,84
973.74,45899798,36806403,84885768,89
1943.11,94757025,83564759,69274447,64
961.68,17519334,37617576,29064604,66
11.27,59759660,77448002,17765258,69
1650.45,12691471,71813694,58928910,95
1417.53,53745325,59785183,49774958,51
1936.56,11427231,25037238,41605877,80
1246.43,14039078,22983290,31350578,90
2432.31,15648612,36436380,58459520,96
1613.67,75748935,16375545,21612686,71
1215.04,58318872,88904134,78270404,75
1676.25,36358754,27843560,32325893,84
2238.38,99069070,13518221,21298619,97
1502.6,78318415,68550966,62257798,65
1828.91,73813725,48282731,79052334,60
2663.98,44499721,32777929,73166126,91
76.0,36777960,20532003,53509096,87
729.83,27871020,29597816,22939340,86
2964.96,65639525,62054488,74931563,90
1165.56,82757557,19872431,66707823,68
2411.78,71301972,59136073,69581225,57
609.99,49247082,45782451,17779874,54
2668.2,27738532,41640772,21291468,80
697.15,90877179,14091763,20274965,59
2970.02,35554974,68685719,49371683,57
1871.66,29514838,97882163,17496596,68
272.04,79553615,94860611,10981676,73
404.39,50096107,11964363,43973254,91
1947.2,50402369,20350126,59408376,58
2349.36,95374217,82616249,46606886,60
1148.17,24782150,95012872,64769360,54
621.2,36407070,61478812,17998384,80
568.14,42507071,58962622,23981805,52
168.4,81392311,13956606,98340675,55
2683.6,56849803,23015492,95033749,90
1147.22,86387034,13304368,27194798,85
1202.95,93562105,45992742,76813321,93
2141.21,91557477,19713984,30567398,77
2022.4,17365461,87188173,17700136,65
477.85,24429117,34030076,52081149,81
334.87,99761981,52211644,64029599,77
134.6,90106979,48961077,75454420,94
1002.23,25369933,83162476,48817953,61
196.2,72903026,85634389,84690520,100
2989.15,82425540,27292845,16321237,56
347.07,93399414,39247821,57290557,63
1982.14,77181435,68435510,75548720,83
2925.88,60558162,97317216,66942426,96
206.34,30783684,82557130,75007166,99
1632.86,63111425,44363165,39418824,81
1844.48,52784886,42679982,13087864,97
1153.38,48924690,53923516,74264355,67
2930.17,90943100,35342123,23231863,77
