ID_PRODUCTO,PrecioVenta,Impuesto
73890595,3123.37,381.97
25359464,2588.31,404.29
53940260,2368.08,457.4
58059186,952.9,148.89
97968098,546.9,84.18
31520161,373.94,48.95
14819312,298.96,38.23
98754949,3752.91,414.21
39277421,114.43,15.06
60372435,3600.0,712.7
67943575,2651.93,470.08
67384914,3609.11,401.95
57506540,167.34,28.85
12347527,319.36,41.43
53425340,177.52,32.71
19441825,845.36,149.02
28151521,1129.53,138.82
39634002,3465.14,593.73
59832429,2408.91,363.68
25430151,2417.22,341.43
36775857,851.49,125.11
63336087,1930.47,384.66
62525794,1478.44,248.49
56344853,3355.85,370.24
20276347,1532.22,183.45
55491131,2206.98,298.83
44559089,44.97,6.71
94157018,947.89,148.36
86223657,2706.96,335.59
27413845,194.34,24.27
17173672,2476.4,342.8
71963567,2856.68,564.66
60532386,3201.78,464.14
86067533,3126.93,431.63
28293194,1216.9,175.43
47850138,1899.92,343.56
88914150,422.96,48.96
92029832,1492.34,151.78
16871754,274.09,37.77
60253633,1653.0,285.74
74040648,1911.62,196.42
47937267,1267.19,201.61
58173746,3669.82,658.12
99535029,93.89,15.4
83778930,2617.91,411.3
13225126,3797.88,549.17
60527043,3588.38,543.0
62826732,2492.75,290.73
63081813,2697.6,329.36
80469558,2387.5,458.16
83315713,2472.08,401.21
78514893,1925.92,259.59
84640968,1790.37,231.72
13732796,487.25,74.8
93379373,1734.33,205.32
78470412,2396.37,279.12
25458509,3885.41,709.37
31958568,321.01,43.11
24717380,2733.47,313.73
78401233,134.38,17.15
94358478,3759.37,394.75
18666076,2277.09,313.5
17005024,2477.85,301.03
89573708,1773.91,287.38
32767806,2691.96,304.45
71477505,3583.96,585.61
75059406,3826.62,521.34
42914965,823.8,100.92
28095934,3668.15,590.69
67137626,1222.47,212.21
79794387,2265.89,411.73
73966546,1331.67,212.02
86138376,1323.45,189.9
11589178,2164.43,222.93
70850480,2940.48,324.75
12906968,1100.06,176.81
24995356,2912.4,442.08
20474761,1999.62,392.07
91830510,2454.96,253.15
15660999,2769.86,368.02
41092524,265.56,51.52
26113010,393.8,65.54
42352466,528.81,91.45
60932941,3731.25,404.72
43350824,2090.95,278.03
46630083,1165.07,224.54
34053088,2884.48,545.9
41176167,2309.23,268.34
55185125,2868.31,383.21
39344186,3251.0,435.57
50529270,2163.01,324.97
93158292,523.16,57.86
39705450,329.76,64.88
30885775,1846.45,209.4
99071696,1449.5,145.14
89709466,218.41,33.77
57952601,2678.85,296.4
71251067,3124.04,488.89
45617291,3601.29,541.08
13351220,271.92,33.74
36453159,2994.85,423.63
76464192,3316.79,478.75
85245023,950.62,124.26
30020017,3886.69,390.13
87174776,2461.93,394.79
57742238,3828.23,711.97
87837250,982.53,167.39
50282718,531.86,95.55
79147579,2961.01,321.63
49325586,3765.72,493.58
48649738,1435.24,178.21
16608800,2058.19,251.88
79271477,1946.79,345.71
82299671,1716.1,257.45
80432812,1197.34,189.98
94685483,3504.88,649.85
97972930,1095.13,212.05
35603803,2146.03,295.49
89633834,1749.2,254.75
39198836,1941.2,330.04
53567853,1169.95,203.43
15532633,302.03,37.51
92061712,3778.15,590.35
21604464,1785.94,241.94
13023787,1998.74,257.16
98138814,3714.58,657.31
22687576,936.38,161.62
99238704,1405.68,243.99
53556765,1405.26,232.56
66369182,2764.14,463.86
81880063,26.75,3.82
44101064,2819.0,432.13
58541981,2018.96,334.92
77313813,492.09,88.24
33541313,1596.49,264.34
61534338,2018.34,328.73
60167162,2113.77,329.51
39225518,2320.29,440.83
62032864,2720.94,370.97
59551258,18.38,3.65
89793944,3435.76,487.7
78414011,894.83,166.69
19412391,1428.67,205.1
95206664,64.05,7.83
76221101,3883.7,677.02
62451548,3744.96,549.12
29097414,420.88,64.96
40758058,1555.2,237.22
76262242,2981.65,458.38
47306380,713.82,71.58
32633356,869.58,122.22
36264297,508.37,58.67
31977859,3622.8,634.25
70457088,3338.48,604.11
40265385,1764.93,334.64
90477511,715.34,124.98
19512951,971.76,141.26
90808403,939.28,153.51
81828068,2616.56,305.15
52756119,2562.24,271.67
96722217,1776.1,265.42
83079173,3228.86,379.89
69780007,3504.38,427.83
19084549,1599.88,210.47
20728695,2063.39,253.6
25538508,2918.24,363.4
56615072,1183.57,126.96
95373700,3024.68,431.08
65445250,66.27,6.98
98481945,377.0,47.81
12815030,2900.39,292.97
99917953,1323.04,220.39
59238352,1569.79,188.96
24796849,2032.98,328.29
45982214,1397.3,258.5
96846147,571.44,95.83
38731746,3839.02,572.26
32610186,3104.89,551.02
45865254,3699.79,485.53
36496318,1590.25,270.91
32953462,3349.66,428.08
16163023,3449.72,398.02
11439674,2519.41,296.94
89605734,1789.48,294.89
57236809,436.77,85.52
87601899,2106.4,304.08
13105457,285.08,30.31
46404952,2140.75,330.21
91825074,680.52,126.65
20876081,121.6,14.3
65094355,2474.98,355.39
39737587,3159.86,349.27
29665244,527.07,62.29
85907721,45.29,6.3
10431385,2527.04,412.71
42279148,3703.9,378.9
85919015,167.25,28.04
32639933,3374.7,393.61
61537136,517.69,78.18
23442445,772.32,149.08
14486593,862.33,133.87
54525131,3123.61,426.37
86210679,2976.08,440.39
34336881,376.16,56.4
19236332,528.06,91.05
53912553,2448.22,280.54
37784529,2782.78,283.09
74031608,2338.32,428.05
79976141,1665.7,236.24
95901470,1039.36,119.7
94531763,2780.1,341.05
11436759,1396.56,176.54
32802488,3816.57,692.8
52669910,810.95,87.83
84080179,957.19,119.49
90239777,3626.62,574.51
47092340,2313.56,239.07
41812633,1058.81,164.54
56394071,1680.15,273.41
66049487,3520.17,381.87
25798971,1827.87,323.97
55068849,3231.18,359.88
68333714,1589.15,273.19
39957323,369.16,61.15
37189640,2469.68,261.33
14133263,3552.72,515.47
75311379,1291.15,172.12
47152664,3130.61,401.56
91878800,1567.38,160.54
98633610,3639.9,683.15
50014021,1783.46,339.87
37898005,3225.12,439.29
47999426,3838.15,642.56
69536403,637.46,117.51
62584933,253.54,30.7
77583790,1965.18,346.99
41344599,2136.1,273.02
88770696,2574.73,437.61
20281033,393.72,48.38
41899438,825.68,153.35
72076305,2612.77,391.95
38167591,3167.02,496.44
49037608,1830.67,215.84
24232464,1128.91,183.64
98881265,1942.06,273.18
39811383,3294.17,338.24
11552465,456.39,61.32
96908527,918.01,148.82
84558142,633.72,70.95
87920258,3419.85,375.66
44995783,1057.51,180.33
46877485,3206.96,352.06
10809254,1218.94,195.28
47537404,1264.9,213.4
36017036,1813.03,237.48
26014966,1897.22,285.87
16979113,2268.43,327.32
83724898,940.55,162.98
81055791,2540.68,309.4
78332026,2781.12,425.3
51689574,3640.31,718.07
89127943,2306.8,357.64
89861958,1755.43,185.1
53332890,3135.24,519.39
21798466,2754.92,307.36
29967193,679.94,125.2
32011327,292.69,38.17
22048347,2222.12,388.57
92646762,3894.53,621.99
79533790,2452.68,297.5
62524666,3238.23,464.93
52517592,2351.84,362.81
94875096,3242.56,634.61
97453897,1199.04,197.47
85399844,2656.63,423.85
71841725,341.77,64.14
40383876,3435.68,443.19
58794199,958.44,110.3
10596462,987.02,159.96
83659798,1181.71,220.8
75268381,2676.44,456.85
54538193,3790.47,692.52
91153443,1659.05,275.97
74758071,3779.18,395.68
66611809,3355.3,662.19
40786125,3854.03,477.96
86422713,1870.44,335.6
47225808,3006.41,336.82
14963495,2914.18,406.6
91555864,2984.12,449.3
24271831,1394.7,178.25
17668544,2904.63,311.84
53869019,3542.25,501.46
23050805,2908.23,424.37
43563555,3556.63,441.74
73530794,2143.52,233.74
28207222,2672.88,311.33
58277111,854.05,129.92
69449940,2484.55,487.41
63778979,3585.05,577.32
68820116,1297.97,155.44
66008625,3330.89,502.22
86823771,2244.36,289.63
94975450,1163.85,137.62
11907977,2914.52,375.66
94502893,2042.13,357.32
96796683,2504.14,389.93
50734081,255.25,42.53
94953526,1954.43,271.59
83428801,1972.37,321.41
96393976,2744.0,478.95
92789653,1120.28,220.3
73323521,1662.17,317.12
68070309,2206.87,322.0
20588622,594.57,89.16
97275178,1136.94,161.18
93346474,713.96,79.3
28073752,1642.41,227.99
40842676,2520.36,316.43
40934560,1576.65,247.99
16129171,3005.83,574.82
94777529,2465.37,266.66
75953388,2337.92,371.66
19959156,2943.75,303.68
54450212,1325.1,222.83
59619677,1592.07,310.02
76922767,744.82,74.66
29043068,2576.14,258.19
49265076,566.7,104.58
25019930,118.16,13.77
61193213,3613.79,479.48
83930573,3084.42,350.66
42855104,1202.2,231.73
64547393,615.69,63.52
24072354,593.61,87.56
33081307,3861.97,453.76
21278593,171.94,31.77
33560794,1701.75,239.0
25010678,1323.35,231.37
41919530,34.28,3.83
73996179,319.33,62.29
37445917,563.38,68.02
53102890,3544.27,689.27
20254529,1906.89,216.99
82097445,3619.13,441.15
59583069,1952.51,308.04
88238394,1808.81,298.06
54444659,1006.56,200.84
13405373,220.13,41.28
83416463,1717.96,244.92
73556055,1548.04,196.87
19044188,1280.38,238.27
67256919,1668.3,215.11
41039221,642.67,103.59
44924330,312.69,33.86
52136867,1130.51,160.79
10208880,1067.98,200.74
65333349,3319.43,475.11
11548850,819.79,106.12
48410291,1906.58,374.73
97395225,3205.93,430.14
23611478,1758.33,349.26
25925315,1770.85,250.46
38941027,603.12,79.46
96321273,1833.18,195.59
19337734,3638.79,417.3
32504893,652.51,104.34
57243622,1048.83,205.64
78397738,1798.24,288.97
35790465,1487.41,184.07
50094660,869.04,90.63
67029739,3483.73,679.62
12797932,3886.87,642.82
76702154,2232.35,224.89
53480784,393.48,65.86
95861988,3841.08,424.95
16606333,1992.15,389.4
36805847,377.01,46.09
79467273,2426.1,328.22
80506363,1783.5,262.17
53227224,780.78,152.09
60817798,717.14,87.46
48880811,3507.97,593.13
21653471,2525.67,285.68
29090842,635.12,122.13
56446369,1559.26,186.02
66255533,2039.66,353.45
63374580,1851.6,332.07
54845355,926.35,119.05
63949272,727.16,126.49
89245628,1676.36,175.95
29307819,2517.31,350.46
57806765,3897.53,406.2
65903980,3490.88,433.17
13375555,172.11,23.82
13850274,651.79,102.75
28462533,2159.69,406.3
77728411,2926.33,415.85
75700875,2667.47,311.85
92472045,2023.58,246.04
87083301,3661.94,436.67
62970418,2153.63,429.94
24140176,1408.99,218.06
91830394,1151.68,178.46
50682037,1357.02,269.99
41963162,106.25,18.39
84296513,430.55,53.02
72456027,2474.62,464.19
47592322,3102.29,420.35
46782796,281.54,34.13
91417306,1616.34,262.74
97033562,2685.31,357.74
87799331,2204.97,392.18
43222427,90.03,10.92
56315376,1995.73,329.58
69279775,1166.19,208.11
18530002,881.11,153.97
51627790,2473.95,388.28
18975237,2142.65,305.31
82366364,845.71,156.08
99293873,2619.73,429.96
31505327,750.62,146.66
60244698,3686.1,433.78
15688080,82.48,13.33
53519578,2440.04,337.02
75722406,896.02,165.07
50420256,1679.9,220.3
56763171,2061.92,385.04
52561111,1657.1,184.67
28621078,1773.69,278.52
43758488,3115.65,396.33
26362164,2381.94,377.67
33278673,3892.33,731.55
28235102,902.91,121.56
97324948,2681.63,508.36
85958020,3353.73,388.31
87417005,1725.69,175.26
56242933,552.14,98.21
29019643,812.12,109.99
99388586,1696.83,294.34
20124077,2367.85,391.79
12049071,149.64,25.33
44951231,384.51,65.47
64599359,1244.59,140.14
26593262,3266.08,635.19
32951530,1786.19,211.09
20676064,627.55,97.93
42318643,2334.63,250.84
89729882,3109.65,440.2
28545614,760.72,136.8
17501975,1118.6,159.87
72130554,361.74,56.51
37818050,1645.15,317.82
44691802,3009.89,542.47
80497933,1179.92,205.57
31435903,872.85,146.12
50297151,787.4,107.68
15806394,1060.15,113.0
53001001,2899.82,311.72
73602088,2828.5,537.71
46707995,723.51,73.44
87151445,2283.07,281.83
83611117,144.94,21.91
17902923,773.21,86.18
89032822,2929.16,456.51
94967002,811.34,142.23
31024109,387.56,42.06
43493537,2529.33,478.24
48001609,3637.23,689.56
53209846,2873.16,570.2
80237037,1907.44,273.15
36896975,3163.13,591.22
25530592,3343.74,611.4
42098238,2705.68,303.7
98374741,2604.36,399.89
31061717,666.91,85.19
60014754,2568.62,334.74
27104966,2722.43,484.7
41887034,2914.98,323.09
83448323,2694.98,471.59
19186634,1446.43,284.34
48548605,2430.45,285.53
63409238,2167.53,428.59
96970094,3545.31,612.6
16564441,1627.22,213.49
46975472,3467.75,429.63
22485462,1036.26,192.11
94091892,876.07,174.17
88154887,2338.14,309.92
35945851,3018.04,373.79
55780958,3347.67,438.55
20570904,2158.25,253.29
14133616,3032.55,479.56
79876838,2483.96,466.61
83010127,2248.35,264.52
34673477,3764.2,618.27
58056288,1867.15,288.53
87038327,3209.14,456.99
50995207,3268.03,625.93
52174749,2430.65,296.4
61240073,373.61,38.46
58280221,3218.58,611.03
47750693,2588.56,355.71
78894088,1681.56,320.01
35328139,350.26,57.7
97403767,3135.21,465.37
27257851,1439.75,264.15
98637255,267.55,46.7
59212536,3619.68,646.66
58208950,712.14,83.74
73592720,980.33,177.72
27502116,1842.71,251.78
57110635,341.2,45.23
55489103,3085.91,426.02
41155655,1456.16,175.52
39318839,2639.04,305.05
54644893,1140.46,140.25
18311479,3461.95,495.24
36966562,2105.77,239.77
43372139,1877.76,323.93
44312375,2772.69,416.1
96137115,385.98,42.79
87790565,1647.2,280.24
52548578,2997.92,391.77
22759542,3085.59,408.15
89046535,438.74,82.72
62171137,3094.16,606.28
40494168,2930.41,538.46
30407474,1457.64,146.59
43768574,1529.31,214.27
70573862,165.85,18.91
73611044,749.74,110.01
18482213,2827.88,377.35
65969120,3593.56,368.14
62412500,2325.41,291.84
95734095,1710.32,195.48
47915937,700.47,79.83
44471486,1524.89,238.57
62131282,1437.32,150.27
62644993,815.05,108.66
59102846,1954.73,255.69
60330299,560.0,58.29
63314014,1270.07,217.99
54038197,3132.88,431.0
40787158,3470.57,633.62
51378024,743.14,148.46
14996823,2779.35,298.38
32605127,2871.67,293.62
40623314,403.87,59.11
14110331,2497.91,300.78
32501049,2708.11,333.92
93520908,170.3,28.76
77920740,2002.83,357.85
36158457,929.47,175.52
42303025,3169.8,612.38
15856484,1007.71,109.14
33659001,1143.88,189.25
54445170,3877.28,688.23
90007103,3561.34,362.86
18870793,382.11,64.86
54028424,1721.59,233.39
31239993,3369.28,559.91
84403939,571.06,94.15
39683065,1013.62,128.57
72160592,3551.0,476.81
48654164,576.77,67.0
73395438,2941.17,520.77
20350722,1371.6,195.29
44298400,3156.13,579.82
31432349,1981.04,217.71
31936126,1886.24,341.88
57844873,3086.76,591.55
57613790,56.39,10.46
85238613,2196.91,222.56
17436464,878.89,172.3
12135074,931.5,94.99
15103224,2181.93,300.87
27894275,3054.97,532.95
91364030,3190.94,591.14
52997654,1311.58,197.0
50499153,2629.59,507.01
86103863,2696.5,492.45
23932465,1980.64,330.92
95551711,1378.69,236.69
69871130,2422.42,342.51
72516796,1754.18,304.47
63830367,2339.56,299.49
83288869,2308.14,316.11
87146209,252.03,39.18
21841344,22.19,3.75
83660279,3578.08,388.69
58962877,2909.53,334.68
80345002,762.8,96.57
52314847,109.75,20.02
33417349,3727.36,550.29
15107366,142.28,22.97
98200413,3487.42,675.36
46198120,1862.82,253.87
44484956,2930.82,328.97
62789504,947.19,96.14
86919127,2296.32,336.72
91175474,1608.09,257.66
59733133,1898.2,193.86
68083351,1489.87,178.5
27796163,1586.3,159.55
19089558,1261.53,242.07
78229902,3029.36,433.19
46984291,2618.99,317.38
30947551,3448.22,640.8
51984217,905.96,107.66
39709672,1893.01,295.39
38054903,2652.04,507.81
75603865,1965.5,354.64
46286425,3258.33,582.96
19449645,2160.01,256.41
63808363,3859.95,698.37
25063812,272.84,30.7
56112805,1205.16,189.0
20385076,1525.2,153.39
44671574,512.81,74.82
86634093,1427.37,285.12
75354948,1720.23,306.36
92823645,3723.47,706.98
17539680,2662.87,493.16
22110506,69.93,10.73
43274112,509.51,60.94
96601415,2756.36,338.75
13027630,2696.67,468.97
59181287,2683.92,498.85
37712221,2534.66,460.75
66306095,2056.96,221.22
22585343,3658.58,562.47
21518445,3783.78,548.21
23208080,110.63,15.33
20607196,567.11,93.26
83585060,128.45,22.85
50632116,2114.12,329.42
17804703,3592.65,430.73
76210538,3123.08,368.12
84507485,2063.75,340.0
13958886,3625.7,548.03
50899174,524.12,64.35
63446344,1268.33,236.23
75625348,3792.71,680.79
56329331,1926.2,319.34
24186783,2435.6,441.86
94884090,293.24,48.25
30095024,1343.71,234.06
57306534,3707.34,566.07
82581617,3096.93,455.41
54895686,3303.96,354.65
43936357,1134.6,141.36
85928492,3138.81,422.21
66632148,3621.01,592.8
51230667,2172.89,229.05
31873074,1141.09,199.57
42907831,966.45,106.54
27476988,1592.71,237.38
26835666,2063.65,262.0
57445162,3308.92,434.39
15228102,2665.86,417.32
35785943,1860.53,233.92
78944302,3714.36,448.39
19695712,2556.66,305.17
13513815,3617.41,526.65
84428006,840.7,125.4
46092999,1021.54,187.25
63730244,1314.95,164.87
56510352,2467.83,310.15
23183050,352.11,43.56
47393194,2930.43,517.97
73606766,1019.34,159.33
27194135,385.2,63.56
21417259,2221.56,275.14
49915478,2466.48,288.78
82546679,3541.84,369.62
78778105,2194.79,393.69
38533169,1588.65,243.35
18443074,1352.22,257.11
92509821,3534.48,632.06
38043721,159.28,20.17
22541149,2573.77,504.23
33223855,2830.13,338.0
97250966,572.99,102.31
28971857,1303.73,138.54
49762811,3025.17,503.37
84829565,2770.2,314.4
56210044,503.84,78.48
88903616,1012.86,156.61
21769299,3072.16,454.67
56089693,350.49,42.72
80408455,2624.41,310.95
99322917,1775.48,246.35
81207323,3047.33,373.93
89788778,2601.51,305.73
64208702,1681.42,199.93
70805680,2868.92,330.97
24027714,3140.01,369.43
78315815,3187.98,596.48
45899798,1265.86,184.98
94757025,2526.04,386.12
17519334,1250.18,171.97
59759660,14.65,2.33
12691471,2145.59,257.79
53745325,1842.79,202.83
11427231,2517.53,328.64
14039078,1620.36,166.09
15648612,3162.0,419.79
75748935,2097.77,389.89
58318872,1579.55,307.11
36358754,2179.12,306.99
99069070,2909.89,369.46
78318415,1953.38,235.19
73813725,2377.58,445.82
44499721,3463.17,563.49
36777960,98.8,17.35
27871020,948.78,163.81
65639525,3854.45,409.09
82757557,1515.23,238.46
71301972,3135.31,453.72
49247082,792.99,152.67
27738532,3468.66,452.97
90877179,906.29,177.85
35554974,3861.03,684.29
29514838,2433.16,396.85
79553615,353.65,57.29
50096107,525.71,54.5
50402369,2531.36,288.86
95374217,3054.17,430.04
24782150,1492.62,196.28
36407070,807.56,80.96
42507071,738.58,135.49
81392311,218.92,32.0
56849803,3488.68,465.92
86387034,1491.39,264.71
93562105,1563.84,289.31
91557477,2783.57,534.76
17365461,2629.12,324.7
24429117,621.21,88.09
99761981,435.33,64.76
90106979,174.98,33.87
25369933,1302.9,225.05
72903026,255.06,28.74
82425540,3885.9,422.1
93399414,451.19,71.02
77181435,2576.78,504.76
60558162,3803.64,577.16
30783684,268.24,53.48
63111425,2122.72,232.84
52784886,2397.82,445.08
48924690,1499.39,272.06
90943100,3809.22,700.38
26262907,1423.85,225.28
17712096,3210.36,604.3
49406962,2495.01,485.6
47651154,1423.9,168.65
14998164,2660.15,364.93
87307303,613.05,76.76
52558235,1509.47,226.74
52356297,3660.33,486.44
54336259,999.87,191.88
89882752,1007.15,183.78
48037242,3703.49,591.31
50170157,1574.77,230.82
82728734,2391.53,285.33
36824379,1812.47,242.75
61210695,3150.97,524.26
57356568,189.01,36.65
12117953,2997.33,590.85
18445103,343.34,48.46
72509852,2982.4,390.33
23382568,1358.02,236.04
76461078,3881.2,495.72
97368832,2186.31,378.3
84691934,1917.58,236.52
60793609,3798.72,732.22
38160083,1298.45,182.18
61033967,2408.77,294.34
99104544,1529.0,204.14
83516765,77.84,10.16
62651298,2796.22,479.18
95598511,2813.29,308.54
15210324,1298.22,220.99
32344228,3685.7,706.74
57415906,2785.5,332.92
23530084,627.16,102.32
54770532,2025.97,396.59
58592152,272.19,50.16
15449293,2281.15,406.66
31358004,2396.11,475.94
18704341,2679.86,415.84
60663952,306.45,46.46
12591456,2391.61,379.51
56572249,2041.81,307.58
39604197,873.74,92.8
57210327,3127.72,574.77
88542007,1530.32,276.51
90352882,279.86,46.15
26392536,2778.67,493.56
89834943,1019.28,157.01
76071129,1276.44,211.34
86631044,1513.27,270.84
77059506,479.67,63.3
22437230,3163.1,405.06
13996349,2483.2,266.97
77812272,2645.33,319.2
72252212,1176.36,216.75
64514041,1836.98,273.31
16711157,1698.22,220.99
93347401,2594.59,412.63
49788214,3393.92,553.82
23288601,465.95,60.78
49831177,3130.4,592.12
75552325,1288.12,168.87
32143703,3576.73,612.72
64604827,2640.39,358.61
17997977,2932.38,294.44
10951964,809.34,139.62
42299116,1424.49,263.0
14318167,1711.87,314.97
80879781,3897.67,574.37
28994257,2439.59,469.42
24435804,1840.02,192.31
98158113,2281.53,408.08
25990485,3710.73,646.67
95373554,1861.33,300.69
91297258,3802.24,748.73
85927675,3804.07,741.82
75995538,2524.38,432.29
75795618,1572.94,171.27
60429823,1212.86,160.6
55268707,1101.94,193.11
23059058,2027.7,308.19
72215217,1629.49,169.83
66721419,2611.8,348.88
54161726,156.81,28.34
71698105,121.47,19.35
98885454,1263.44,175.31
11792212,1450.59,193.77
40831157,1193.93,195.88
49082189,141.78,19.52
94023955,3054.35,481.32
19988186,2087.36,338.93
70068696,3588.1,611.83
41675653,1044.63,136.67
98862866,3407.55,559.12
74904911,1202.15,178.0
58195893,3009.14,388.71
97121561,2239.09,380.13
18117428,1675.02,189.57
15280493,1200.2,211.46
99171406,1492.79,221.24
68931976,1073.14,197.05
70267777,1843.52,333.0
27760309,2919.27,375.6
52619969,878.98,144.49
37050661,1821.81,345.65
23379162,3196.38,620.24
99224419,1338.62,180.64
10754199,2531.46,325.44
94902668,1720.56,195.43
83067981,2856.2,502.54
73735158,2684.53,419.94
96268369,3170.92,572.13
76649654,1903.55,299.03
22825325,1049.3,183.12
22734335,3055.85,487.5
40946643,270.48,37.23
67930575,87.98,12.07
15198551,802.98,81.08
41912443,3430.51,577.26
80737280,3053.48,496.6
89625608,3454.8,416.19
91284698,583.1,68.2
73325049,3748.89,672.2
66348361,3623.36,698.65
37843521,2098.17,351.64
49860107,2483.45,348.76
29301376,3845.26,731.03
86751581,1497.5,250.76
51560227,2749.03,344.33
88680546,248.37,34.28
48832030,2565.49,479.14
60188086,227.8,37.28
69687820,3124.73,521.26
41529344,236.86,47.15
67670275,401.35,68.79
90189503,710.46,102.67
33483811,276.82,50.66
55480848,3001.83,383.02
75073297,2000.74,285.25
42189213,2893.73,547.32
65155262,1422.82,200.05
25215707,1748.36,269.25
47812296,2295.75,299.68
80373730,435.19,69.43
33516257,3536.49,498.97
38950954,2185.72,328.37
64424022,217.23,28.92
28523721,1008.44,121.15
58250206,3843.32,628.53
70260164,1158.64,176.98
99244359,2756.91,365.69
89004159,384.38,53.11
22609254,439.33,77.65
67542844,3071.91,572.86
66604481,1384.14,205.67
56985449,1341.72,139.78
75355131,1395.73,167.98
17145355,1952.72,305.93
54332944,2452.16,340.65
71258969,3497.55,395.11
60377897,3898.95,549.81
38859121,2906.87,513.55
35641325,3683.84,474.43
59049504,163.29,30.78
45414922,2833.47,445.18
44909226,1390.75,248.61
10100724,3449.3,597.88
41931809,3211.68,503.62
20713796,254.41,35.3
88857519,171.59,18.87
77889504,1026.4,106.24
82354705,3107.95,614.15
74864736,3519.26,516.73
64062198,1823.29,282.1
22801511,894.78,99.3
59343027,3849.17,655.31
62457150,654.28,69.2
77134151,828.09,165.4
64711263,3429.2,655.17
10257770,676.66,102.26
85182424,2738.26,385.45
94813354,3612.93,471.73
25082753,1096.07,196.34
68657811,1475.72,223.92
94340062,1287.66,163.55
88941474,2143.41,245.98
88348487,1530.04,250.87
89257712,646.82,84.91
45245770,2332.49,380.23
98373366,2999.96,323.63
25366997,668.72,106.0
41645261,3168.63,621.28
93819364,271.28,36.81
84487818,939.76,109.85
47311929,654.0,93.57
69908928,278.3,51.33
39814003,3673.27,701.58
80702432,768.3,100.5
81649320,276.95,48.96
11244381,2807.68,471.43
32876602,1787.05,216.29
96976301,1330.02,196.73
18584576,2095.66,256.37
32064144,2622.1,396.13
91666457,1190.92,232.61
14909429,1039.49,165.49
19021868,3684.01,420.46
84655835,3890.58,420.6
76219502,2822.9,414.55
46182223,1695.21,305.19
55863366,2743.34,411.18
91113114,1968.93,299.51
31060110,1764.74,270.31
77360871,3172.45,598.87
75146211,3886.83,546.78
41016472,478.21,71.98
48551989,2075.01,224.96
40861257,816.52,126.69
34959876,800.57,126.27
61289049,710.03,74.66
64063275,3408.8,658.73
82567989,1075.56,121.05
64446775,1866.19,289.03
75237692,3770.92,685.62
28947126,3561.43,647.4
86215324,1803.3,232.51
46669311,1040.08,156.33
51724052,3256.92,503.36
62474076,3018.78,581.68
71803289,3683.58,719.69
30548627,2899.33,544.18
35215063,2078.67,397.21
43570900,1241.2,149.92
95467460,1173.8,148.38
45946335,668.46,109.69
27760091,719.67,77.41
84530512,3022.16,375.3
41507459,2341.91,288.93
86611320,1815.74,269.34
43940061,870.19,163.9
73737650,533.72,64.54
26790541,3061.89,539.96
60647141,636.38,73.0
36203135,1746.45,214.81
27282558,1883.45,310.02
60208596,1017.72,149.44
66808798,543.99,81.27
25174719,318.44,63.42
24632102,601.58,101.02
47341619,652.48,120.01
67574920,3247.56,614.28
64793865,2685.28,413.19
11572280,2104.27,336.95
40969576,494.08,58.76
55967179,1916.33,305.71
23500921,1214.93,123.28
82632236,829.84,135.63
81499017,2018.09,248.16
89803586,3170.47,380.15
79349334,2209.05,392.19
18441454,1281.33,130.81
59445874,2027.6,323.94
63720479,713.05,106.31
38417544,1699.71,258.04
28105889,2499.85,325.34
41523933,551.2,85.01
59085009,1592.62,285.11
78394766,2334.07,323.13
76608133,3540.58,450.63
76672081,3743.71,495.95
68707828,98.71,17.86
18655698,3283.28,432.67
39302323,852.42,119.58
14112683,2533.61,320.61
58489683,2328.55,276.65
32951823,1791.46,284.14
36660945,3266.73,497.07
39203787,2084.2,342.46
99693129,1342.69,225.5
44226459,160.77,16.8
44498554,1881.84,317.31
70727604,728.0,109.31
37470617,2610.74,312.14
34758362,3707.35,520.25
62669592,775.97,96.47
58080293,1858.08,297.1
18081693,3819.56,607.07
73279265,2677.66,296.92
83319458,197.7,31.68
86666433,1233.13,169.43
43612383,1631.46,176.69
76371839,153.1,27.69
46361769,2694.0,462.83
48830787,3577.5,368.13
89340775,154.7,15.55
25703717,2032.73,390.49
99699296,3799.13,475.31
34106976,1029.73,197.55
68489484,2101.01,402.78
30502229,3772.08,381.41
95020963,1721.82,227.81
59956104,2004.16,387.42
92615920,3515.62,367.2
65047523,50.19,5.07
50290545,3173.59,518.34
23363572,672.05,81.81
46036109,2082.05,252.19
60693796,640.11,87.9
15581638,2721.8,434.61
11159457,693.75,124.88
87824850,1128.54,147.54
23725440,3726.63,594.94
76379351,154.12,16.97
98144340,1315.47,184.23
75436334,2694.17,300.19
53209357,2479.67,414.07
51435744,969.14,139.48
56473583,1196.19,224.39
59616950,2507.26,351.77
31449010,1280.23,180.69
62900090,3497.72,482.19
36594021,556.89,93.21
46688128,2849.95,540.83
92173658,3298.76,411.15
29186263,2265.24,419.32
55031648,2633.47,435.62
17890025,2904.95,385.86
88351565,2690.92,483.31
97352462,1304.52,199.84
46360819,3119.84,388.44
47181244,2874.52,505.17
40023666,1933.26,240.91
13808855,3549.69,644.58
46882091,917.81,146.98
28784083,1138.55,218.29
53988179,3188.81,629.94
67574606,3305.61,586.26
77863065,3355.09,547.32
86170876,3272.84,361.96
91095036,3451.85,349.82
90416953,356.84,52.28
24179794,1401.73,208.39
63949130,3128.02,592.62
57437490,1710.19,178.85
