ID_PRODUCTO,PrecioVenta,Impuesto
98628166,376.7,51.82
91476784,1227.9,162.78
61970664,3836.48,482.04
55146311,3845.58,754.61
90650683,408.3,56.12
49386920,476.72,68.03
52466813,2524.86,309.42
11345177,439.27,75.61
64804097,1707.67,327.55
35442139,3366.32,474.23
85537583,948.53,151.54
57978297,3051.76,328.16
34218177,1550.04,204.23
86250377,1103.52,134.2
43942677,1256.71,188.29
29014441,165.49,23.39
57257044,786.02,117.56
23489742,2232.93,380.27
58045592,3202.84,588.84
28347448,3456.61,424.11
81994312,3088.19,563.22
64421528,2761.9,504.97
82796105,1178.89,185.31
78184299,26.79,3.2
38768848,337.99,38.13
42620880,3321.25,391.69
16280906,2075.33,216.27
25004967,2343.74,407.82
49251253,891.29,148.93
84813532,2424.89,340.62
45263561,980.07,101.04
67786212,2461.6,414.07
99365657,122.28,12.93
33948533,118.03,11.91
50603464,1369.46,153.11
63640042,991.06,105.4
56734519,1180.27,136.28
10272305,2515.24,272.51
99709274,2176.07,405.23
26810752,3051.2,407.41
37143954,3414.02,680.2
88241289,2845.44,420.39
89791412,2274.06,394.63
94612624,640.33,101.11
71936810,1538.29,275.18
44702670,3845.6,464.03
60285892,2299.99,437.39
67397469,887.96,129.21
15448333,1756.57,200.51
62349750,2953.11,475.64
55490153,1080.4,192.16
13136665,451.59,65.24
74860806,3018.18,462.44
54213556,2660.8,410.72
11757940,359.78,60.17
95591232,1095.69,213.63
45891709,2002.13,276.52
22489503,3704.32,490.29
28142907,3440.16,590.1
21268382,2442.83,347.61
80154657,2620.2,293.98
65683662,2748.49,531.37
41336974,2804.62,331.98
42961768,235.1,36.94
15064582,862.33,99.03
42948358,1895.23,295.6
90520800,2412.68,439.63
29966366,893.89,137.04
49976848,2268.53,360.67
66168500,3300.87,389.85
24518673,556.22,69.13
32309574,3063.2,485.83
53911626,1435.02,273.76
64016741,2727.7,362.16
62071275,3056.94,443.04
90968896,1823.45,274.82
21499833,3655.94,690.33
18761117,2197.0,307.73
80714885,3613.18,666.33
32824850,2554.28,412.47
63012272,3127.9,358.93
96562446,1888.47,332.83
17571975,1858.53,253.08
15524759,3705.29,525.48
64236653,2687.43,531.61
30422389,2215.11,291.24
76058452,1213.29,168.2
97049201,3648.71,690.82
36594280,3010.8,315.97
19908676,121.64,22.0
28592787,1963.35,379.15
96808276,1964.78,211.88
78616362,1172.43,159.01
15817272,3871.61,700.66
90132042,2652.26,296.47
65585189,1947.22,339.84
36145396,2363.91,430.59
21823133,1518.27,234.28
43787152,2391.4,301.81
73816405,2475.3,435.09
40700487,3138.2,426.5
72905530,1966.3,213.68
26057062,1828.35,243.9
33337283,1252.19,245.56
52311903,2791.3,317.03
40963293,2088.89,304.25
90447723,899.52,101.16
13052295,3530.16,477.37
48800102,3357.02,617.68
12131939,2790.54,484.18
54633721,3652.97,722.62
72735016,2238.72,255.6
95698359,3268.51,616.02
19040651,376.61,68.29
80766343,1512.75,297.54
12972782,3893.94,778.62
61387786,2991.23,355.65
36150393,2765.17,442.95
34070418,2568.79,491.86
83106403,2062.54,394.36
96306861,671.0,89.53
20626090,3376.97,658.49
34670870,453.26,57.9
94583007,998.21,199.03
30479476,1300.09,228.16
58011827,3249.31,408.3
41152423,3815.71,394.31
56292504,1447.04,256.46
25698956,3456.78,560.48
45010725,2689.62,357.12
75941952,75.19,9.07
64960488,2953.03,456.18
28404239,2364.3,376.36
25609296,316.41,47.65
26293332,2204.67,301.54
16168640,3678.3,693.45
93603005,300.47,32.54
23798919,1440.14,163.56
26734958,1446.76,171.7
22701071,2570.02,475.58
57370892,3119.84,334.56
49599177,2012.96,365.49
10049594,2697.18,399.13
66348454,131.2,13.66
95746789,1511.68,262.59
51653657,3806.56,647.56
50271203,2396.93,365.32
88766817,3396.22,359.39
96902194,790.08,118.27
79262952,1440.73,250.83
55759556,63.79,6.4
23199188,498.91,68.8
14391062,2505.35,488.86
77435632,3539.04,496.26
38214923,3482.96,508.87
36823490,710.89,76.74
59264328,1393.6,184.13
59441473,1895.52,303.89
33992893,1014.72,195.94
25389861,128.31,23.38
24233984,998.62,165.71
33664771,2472.63,369.32
81617978,974.39,147.34
74414646,3381.79,376.67
33696338,192.75,33.86
43104534,3756.8,391.12
64685612,1217.18,168.19
21791743,21.57,4.24
34532256,3040.14,347.92
82483527,807.46,147.13
27935765,2480.11,265.87
65458509,1338.56,145.81
11012502,3649.83,695.03
21105141,1485.73,225.97
19941480,3198.05,426.37
85202513,1557.31,245.21
42213038,2269.64,390.12
96578207,2846.79,479.11
11370201,2651.91,463.13
10509584,3716.74,628.55
41867271,1314.09,248.01
86262670,3086.76,611.58
77634794,178.35,32.84
11537865,2396.49,249.51
44325621,165.03,30.49
22060106,1413.55,154.02
85958611,3090.26,586.88
47160229,251.26,37.8
63962660,538.72,102.78
57990816,1123.39,204.46
37936144,2465.07,451.44
33509389,3731.61,743.03
80430946,853.53,96.32
26982039,459.85,79.55
19211216,2637.79,417.49
16738652,2702.58,364.55
29346650,2781.34,384.84
90495413,863.82,129.57
40806338,599.55,97.74
28595159,61.31,8.13
19554206,2060.57,362.57
49523636,2395.73,239.62
69059904,1685.54,322.94
56572629,2952.13,411.41
27047180,2883.09,359.1
11770212,661.01,73.06
61569659,3344.25,426.41
33586495,24.15,4.22
85755469,2000.27,294.88
45480084,3417.1,478.49
92089523,1162.28,128.1
89451260,3839.58,511.46
13876532,520.23,68.55
56087546,2531.97,320.06
29839757,2310.43,272.61
70282767,1432.2,160.61
58662380,936.53,166.51
57845646,137.67,16.56
39622578,2467.95,447.99
65224203,2424.71,402.3
35793318,2574.75,352.03
63162254,1194.22,172.43
98328861,1487.9,151.22
23663318,3390.08,421.08
83233821,1404.57,170.09
74129292,876.2,136.5
91992777,925.46,141.93
89439555,2775.24,395.23
99390456,2375.33,250.88
56382788,926.73,151.21
36144177,3721.59,449.78
79571877,2081.69,360.67
64364271,300.46,54.77
79360682,694.29,82.02
82022315,533.47,60.46
79606811,1068.46,130.95
47463282,3613.49,429.77
57751780,458.74,68.04
88748360,2220.91,278.69
76934223,3198.85,407.9
19906165,453.56,56.05
98422396,483.43,85.33
54477632,2495.15,440.08
95667893,277.81,45.28
76277805,2916.93,482.35
24658538,1144.49,162.53
52106887,2348.27,451.45
55517213,3236.42,555.56
11500672,3588.75,588.76
14282232,3258.63,524.71
95961184,1573.42,264.25
75794261,1269.45,214.89
36198502,3542.93,527.26
51332571,2914.89,510.44
52912694,3601.43,475.16
18567107,2762.23,412.39
32997927,2674.22,497.31
72686917,2354.05,342.07
22835102,2961.0,440.89
91650737,3244.87,503.66
82355922,1894.26,220.69
88930457,1143.92,136.02
43098007,205.52,31.86
34838010,1729.57,294.21
14108433,2961.63,317.54
38935432,149.2,14.96
74211446,3074.54,369.91
61576800,1436.71,228.52
50749842,3344.11,427.89
98568652,3251.46,465.86
85769631,2205.88,272.53
96300145,2512.8,401.45
45149170,339.72,63.63
61277492,2724.79,382.17
34234313,999.57,176.96
14843575,2431.72,350.64
13361461,3603.16,385.54
16937635,2619.67,469.97
65382391,3437.95,374.2
58842590,3580.64,382.85
67248713,551.08,86.86
85584415,3106.55,345.94
20847595,231.02,25.92
40760225,1006.14,139.8
84964083,1486.86,181.48
82894698,1004.54,105.24
46609164,3613.62,648.13
42893881,1870.99,242.76
29658717,1862.51,197.3
18725482,689.94,85.21
12580585,3561.58,695.49
75484205,2377.61,310.39
76618853,3115.37,574.91
47384831,1408.73,271.46
19748885,2675.3,288.67
82450043,865.59,131.38
68382143,3858.17,415.52
34427592,68.64,7.74
54885887,1180.31,194.88
95651717,790.88,105.41
34463176,852.85,132.06
73966181,3643.6,396.35
24519571,3358.17,430.18
18680998,2606.34,356.3
97233490,3617.69,551.22
87789944,3536.86,367.43
52630198,3286.48,609.48
62590875,1401.15,255.52
33648065,1860.73,262.43
69984066,3553.77,518.74
57324112,1989.26,281.96
14263063,3090.92,410.0
29959817,806.68,118.54
34239808,3577.6,481.94
15799167,857.01,92.92
61333231,3639.55,686.25
31795119,2673.48,378.68
57414484,3717.61,686.19
82388175,1052.66,196.99
59079685,2204.09,248.23
61563796,2446.18,420.63
76770566,3887.01,508.8
37163901,861.9,88.93
64037653,2108.48,405.05
46166194,840.39,100.97
50694967,2978.78,568.2
98164287,1185.44,201.21
18416158,2579.25,296.03
87915881,2454.84,413.45
80711398,3301.62,393.93
93247655,2592.63,341.3
68854579,2798.37,532.85
96648740,1792.9,292.71
77312418,2344.22,414.55
48125718,1018.16,170.81
22388636,2849.39,350.71
23655865,1576.81,173.32
44669690,2309.39,394.34
28574310,326.82,41.66
49515679,678.87,100.19
54106611,3286.0,357.69
30629439,2916.34,462.31
61536144,1533.27,191.57
94186541,1547.99,244.37
44074293,3716.17,469.09
63376744,3340.8,388.5
86694257,856.34,164.65
87582362,1709.99,294.24
64030207,423.74,53.25
77426764,2210.79,419.4
49955308,2810.21,317.12
73011993,75.58,12.39
34466667,3853.92,566.4
66662861,1880.07,266.85
46286984,2627.42,485.5
38687111,550.08,90.11
85525017,2358.2,322.96
84152488,884.23,141.26
99668912,2389.71,380.67
16658540,2133.34,425.36
85960756,2972.78,535.31
10327120,3325.02,524.41
56722697,284.18,34.71
27199191,902.63,103.86
69959363,2435.45,419.7
38592633,257.8,30.92
76404585,1073.92,171.4
78520841,2070.37,211.77
88309389,882.64,124.16
59685703,137.11,16.95
50415435,1903.42,310.63
78966185,135.36,17.01
25603344,2350.24,467.98
98489985,3476.89,655.4
28349413,2804.05,525.09
55956246,981.45,155.03
48139677,2383.17,327.92
78006431,2890.28,379.9
32529204,915.3,114.22
14569104,2043.17,295.36
58059200,3430.14,420.62
95461719,1145.21,213.24
32405320,175.44,29.47
91447347,2772.17,445.05
68118962,3029.82,307.97
47503672,2733.58,324.65
53623825,2404.26,414.82
10168629,27.95,3.23
16156101,2960.58,368.4
56012110,1483.08,281.64
82546323,972.24,135.67
35116528,3538.07,684.54
15132828,130.39,21.01
73736614,1877.54,221.93
53722130,2031.39,247.74
86759135,1027.53,118.93
30607315,960.05,136.98
97124460,2105.56,261.9
54175772,736.45,87.2
41322035,3670.26,713.86
11214349,1888.02,270.18
17110916,1616.46,219.08
66958507,3588.29,528.15
35230198,453.21,68.46
44049586,1278.16,248.97
25616674,841.32,89.54
39339515,1970.85,335.24
95429521,964.31,137.89
66893116,25.52,3.34
70039600,3363.98,354.16
61805194,2898.58,417.22
24619756,1529.63,228.65
66971346,159.93,26.95
77303242,2723.72,485.76
78654135,3801.06,437.46
79016951,1906.59,314.46
96299502,781.13,138.97
71995284,1900.28,231.54
84962027,1060.62,118.24
70558481,2172.17,372.81
29720731,291.29,47.56
12286340,2015.4,284.02
58287644,1703.34,179.64
63383847,603.47,118.61
91396580,1084.02,131.21
90634228,3240.37,480.75
78999630,2296.29,384.83
76013848,2315.12,271.18
53191660,657.75,114.04
42765670,257.53,26.08
17719692,630.71,116.64
21615428,2768.16,314.09
42928775,851.11,108.33
52528567,744.39,118.24
12385844,160.68,31.51
40914077,1263.56,244.54
43968578,1901.58,309.66
33741836,3426.89,524.34
94926294,270.4,51.27
43460376,3840.85,737.99
82948701,41.51,4.25
18154316,2918.12,511.13
29073937,1276.87,148.87
78996034,3444.64,442.19
33667095,3031.28,545.65
64815543,35.43,6.45
65318165,2175.78,307.93
94734253,816.06,144.12
24155376,2084.24,346.74
25524731,615.39,107.83
50954877,2886.14,560.08
85618547,54.65,10.61
13932780,218.96,40.29
14862410,1787.81,265.17
67210599,3376.03,481.06
14603235,657.9,92.1
62868779,1575.51,175.88
11065601,2223.94,341.14
92398013,2171.72,269.95
98188518,3012.3,457.97
73511278,2320.55,325.24
76416637,2716.35,301.45
58428136,419.55,81.15
61300979,527.36,88.74
10292487,3572.02,573.27
15667966,1995.08,218.68
92239539,365.18,56.95
92879646,2810.81,407.72
87757444,3318.73,525.88
41185447,1982.15,214.56
26644946,384.76,61.22
41697456,2574.35,428.95
42782117,148.2,17.1
20969296,2315.68,260.59
54557152,3107.75,345.36
53245159,3638.04,560.92
81368063,2052.65,391.19
13163431,2227.49,428.79
42500649,3502.63,682.02
79814029,994.68,177.43
20566064,808.12,131.08
88930592,2971.46,377.32
67357089,919.87,107.54
99802561,2395.46,310.64
61336528,2023.65,332.34
76084447,2796.46,337.28
83212148,896.36,145.29
26239884,560.94,63.45
35624255,1350.47,156.06
60565302,1313.64,147.66
29416634,1432.85,176.41
92725420,2402.69,356.59
73222038,1998.96,203.99
20263085,3354.09,354.84
29846097,1183.86,145.63
87937979,1519.19,188.99
29980390,1873.74,352.8
95977814,1718.07,201.9
15794986,1631.95,250.67
95041053,1264.48,239.02
56927045,654.38,129.49
39728520,3131.08,509.62
95348174,355.45,70.52
90927863,1790.37,193.84
89291488,3476.68,410.49
36866022,590.6,96.74
71058439,1657.07,190.82
21625189,769.01,147.59
49774590,3226.26,520.94
69407416,298.9,52.2
98418449,1854.07,259.09
21737511,2429.66,386.93
44061938,2606.55,470.38
50753708,2493.17,435.25
15100310,3176.56,431.24
33342950,686.84,113.78
61713890,2125.33,417.25
81297705,334.72,41.66
82669783,3474.18,438.25
76668739,1215.21,188.62
18886981,3358.56,585.81
86677767,2547.99,286.61
24611269,2794.05,546.8
52781455,443.37,76.93
87181250,1899.26,355.64
96082001,1414.43,157.08
30261209,3639.25,453.76
14617402,1799.42,299.65
65813834,352.43,68.45
71699714,2087.7,407.18
42539311,3258.36,405.03
29044539,1474.41,186.84
23193744,1684.42,327.77
71351152,3639.32,516.91
60676394,1588.25,292.22
45952628,344.11,42.94
42277593,3455.06,635.26
95375335,2771.22,357.18
92893592,3397.69,574.33
19297160,3535.78,600.15
51447649,2270.07,269.02
73441732,2750.46,516.68
49321229,3519.35,663.81
72816227,3274.73,428.14
40406999,994.98,171.41
36066370,3031.96,370.69
60346163,3674.67,454.61
83387362,630.55,113.88
70149645,1159.33,118.98
55519248,2955.71,435.85
53465767,3238.13,623.18
46048475,2756.14,372.63
16442890,1599.13,308.81
18045522,2160.7,224.78
60436688,1681.04,262.08
70614882,552.15,60.05
36617121,2224.08,414.25
82991646,1106.25,142.58
20517015,759.37,145.73
12556098,3806.83,480.66
22516701,1352.69,250.64
92262268,2759.45,471.01
94999446,3896.0,615.15
87966590,3488.99,533.76
23901493,2789.19,283.94
40149956,985.91,181.71
89988645,1669.63,230.14
27151969,3110.89,408.23
34718345,3271.61,530.72
44586753,1605.45,299.06
65884773,3797.17,727.76
91995970,3428.06,414.54
19710841,2821.17,431.96
95892004,1797.33,192.27
94956910,1581.54,205.92
64001081,620.89,124.0
57427799,1174.49,221.07
30708258,3668.78,696.9
58381353,860.0,146.14
64267666,931.75,161.8
10834474,2618.15,346.35
36925341,2821.04,495.17
20424319,3347.64,371.12
77937267,943.58,99.18
68993365,2516.98,383.85
61854417,3830.97,516.17
19418514,2157.32,406.53
97790582,2085.98,321.58
81660410,3777.42,663.2
83127951,558.16,104.08
44653952,1292.84,251.06
66935671,283.7,42.9
41021987,665.17,119.84
87598785,1019.24,181.58
53578397,384.59,47.65
78177636,2321.7,332.05
28835721,405.07,79.71
98061763,2483.34,248.75
69262560,853.88,157.62
78946103,1260.75,154.27
86179034,1375.32,164.19
21043760,2601.29,497.3
22958182,2692.98,509.93
29023819,1312.47,190.23
48273775,2464.11,376.34
91354157,1712.24,287.51
48925422,268.74,27.6
59608640,305.38,40.58
44821498,404.88,54.8
75876902,3008.04,439.88
59435083,1860.72,307.72
19400219,1887.83,353.88
14746261,469.27,49.09
37717723,19.36,3.84
94262698,3426.07,400.19
20308269,329.34,65.74
79872455,3443.69,424.23
12447560,849.3,121.05
33765239,3276.17,497.56
10916336,2649.83,317.92
78957426,3058.46,558.7
51144940,277.34,55.01
54097693,652.77,83.85
89879536,1481.36,151.21
61670623,1826.29,198.2
74921185,2316.72,342.03
94717057,495.46,97.15
33786779,2022.24,403.26
59528853,2048.29,250.15
54216911,3645.3,391.63
63046351,262.41,34.44
36364510,515.09,90.02
69729844,2775.75,416.66
44155088,802.13,83.0
51661709,1589.82,243.76
52552356,2629.21,403.29
61889805,2847.21,340.38
30996461,337.69,48.22
81920220,456.17,90.03
62246617,2418.22,435.54
59336134,892.94,140.07
89512422,685.8,101.06
46296911,2451.79,305.74
73529702,3542.41,442.16
91102138,2492.55,423.94
23658021,1952.02,197.73
32993596,3879.37,459.84
72612535,3592.77,418.42
26506046,3482.53,511.61
98897842,2011.79,360.8
15179084,1794.71,316.7
61592746,2856.85,319.53
54025219,1398.12,261.09
33754798,126.63,24.82
20933028,3325.98,399.79
75246154,62.34,8.21
90065777,824.51,85.29
86655270,596.25,118.3
29889542,3619.37,496.63
33360183,2989.92,595.9
55990682,1473.56,239.9
25748069,3624.32,622.2
34220208,2894.48,532.72
84116301,3101.64,375.2
56675608,1772.08,277.87
65909726,397.94,64.01
96087830,3673.84,575.42
98595190,1511.86,300.42
23269844,1953.64,386.92
10037977,699.13,81.87
74218518,1682.63,184.66
36820804,3107.99,507.46
70014726,1125.71,193.74
24703525,2146.69,372.22
37834768,1848.25,269.42
47957460,526.4,86.31
43832540,1101.54,209.51
10656415,988.57,159.87
68361711,190.03,19.87
80862932,1096.45,184.65
44011721,1258.75,191.98
52484276,2663.43,470.81
50955974,2534.8,453.9
40402781,185.24,20.39
36653718,3518.75,439.87
22949718,2872.73,479.64
10269832,1140.33,177.03
74236534,271.92,39.08
71548780,3371.48,518.37
20365419,1137.59,134.1
93764598,138.97,23.97
36533331,2372.25,286.15
64745519,3517.66,385.99
33104017,2740.93,474.9
87687447,2034.58,336.07
70475174,3240.98,436.02
47786699,547.92,91.18
32834931,2426.0,377.81
28619558,108.03,18.15
63549912,209.96,33.63
77700320,720.95,72.98
12824227,3318.39,448.42
37614298,1318.43,162.46
18237850,627.56,117.18
29297557,2396.38,429.83
47722083,3199.14,520.93
48451456,270.93,43.07
41743243,3617.48,610.89
61078407,1184.21,200.56
97438824,489.26,76.55
51578816,748.45,147.35
90502939,538.24,68.04
93206240,226.27,40.55
98841207,48.31,5.69
50643713,2092.97,345.64
10424644,1698.1,237.85
44558233,3711.45,610.65
92177638,1513.53,234.19
18893258,881.24,90.14
30110011,3145.56,370.95
74649302,883.83,132.26
11807815,3056.43,607.56
55876420,2113.49,245.79
30646269,52.48,7.39
91341001,1911.75,345.36
21008322,2251.96,294.99
44134234,2162.42,279.52
28938901,3480.55,526.3
13289687,3054.95,516.09
52824742,1544.97,197.25
10389414,1660.45,290.92
85182497,1840.25,224.19
42501639,2583.18,315.61
90930939,3489.85,679.49
90405208,672.18,88.97
26325636,2116.15,393.79
14909944,2067.81,215.47
85911607,165.57,32.23
74729407,2413.31,405.79
64387901,978.81,128.6
73401991,2325.28,370.82
45371030,3583.05,597.24
75289110,2071.89,408.44
17105358,1658.32,234.69
50889603,1819.67,274.19
84033235,1161.38,173.9
49261477,3749.23,632.8
63914115,652.9,126.84
56092160,634.88,73.62
22572237,1151.96,152.07
62225651,908.35,134.02
17953465,1261.46,190.21
79592424,3355.7,347.1
97929775,710.68,133.13
62543311,726.89,101.33
99337697,1244.4,224.0
26611115,1568.9,263.95
66735677,359.54,64.97
98382633,1409.41,201.37
27755211,933.09,164.27
82939129,1900.24,371.87
66889855,1350.49,154.95
31391678,444.03,64.62
34460919,3755.21,471.94
12762965,3323.87,361.48
48759263,1493.64,219.5
51833714,2898.26,359.87
95905641,2281.85,398.98
83455939,2924.4,517.45
17869465,1822.73,221.78
81663533,2545.87,341.76
99837999,1307.09,191.74
22471148,859.07,166.97
35365242,1524.24,269.21
82795827,389.19,71.6
81960485,1790.7,195.45
32582795,988.27,124.48
96618477,595.54,63.46
61813749,3820.92,625.22
21810842,2772.26,495.67
60160202,2173.12,308.14
44578503,343.5,34.53
28230841,520.0,79.79
47559152,317.71,54.63
69830446,2332.2,386.65
79686483,2227.29,313.65
92143897,281.42,37.77
68775129,14.95,1.98
33536552,3312.97,585.1
99516511,909.71,109.82
14470326,2540.91,445.27
58637608,646.78,125.69
47195175,2749.37,335.27
82253349,1768.79,329.84
24363251,2263.72,431.09
63903027,3105.26,507.98
91175238,1946.39,297.98
13578824,3276.92,533.56
30810364,421.8,53.23
27924353,1100.28,184.76
33315120,2327.3,308.57
77076333,1484.47,292.11
77818853,2565.36,401.25
33704967,2729.56,444.91
24480876,2108.33,368.77
94313965,1690.42,181.79
56728204,3144.56,363.96
50772467,1701.43,171.01
68261310,3728.74,383.53
49470537,1049.72,150.01
43304200,842.36,120.41
61935997,2468.86,287.16
60260668,2652.14,411.48
69725435,126.32,14.65
70833670,1496.08,254.69
44796214,604.46,83.42
73244192,3092.63,469.74
47150026,3192.84,427.43
15189659,558.75,65.13
88157488,2476.84,270.01
11234485,1215.83,219.92
40835583,1596.1,161.52
79898279,19.14,2.57
13973973,2467.34,389.68
31883760,687.76,104.79
79673171,2327.35,294.0
81969012,3360.27,390.84
79872795,3274.06,362.92
32099907,861.61,149.4
57765945,2676.93,416.13
58171899,3341.59,532.78
12107841,1805.56,314.72
42966071,3371.91,520.35
47295972,601.46,66.14
44253473,1122.63,205.87
64333972,2371.06,409.62
49454885,3591.98,562.43
96088819,2973.5,492.72
30818109,1804.96,264.65
48863113,3087.38,466.82
13176768,3773.43,465.4
62216877,2930.45,431.14
95405481,2128.7,310.57
71843137,880.49,158.11
71920583,2404.09,399.46
60490155,2162.1,263.89
67801597,1622.31,188.15
27660842,3715.95,587.69
59673760,214.7,23.05
11438156,3746.02,618.61
32903843,337.68,37.22
51542847,500.59,50.74
86097098,3742.48,621.39
47380442,1617.55,229.49
10140996,3215.51,511.64
90013165,330.97,62.93
57117514,2472.61,340.07
79185184,2629.09,476.45
55886169,1915.38,226.13
41421060,1922.13,378.22
81256050,3317.18,549.68
91098368,1259.23,146.9
78309081,3226.46,419.12
26306259,1482.65,216.51
75532741,1766.35,223.64
11640973,2263.87,434.75
23068044,1517.5,183.95
56124242,2868.12,345.21
58358378,3043.33,401.03
62177326,2725.16,520.42
80992654,345.4,52.08
86608353,1253.37,214.13
63062982,3722.9,565.66
21534758,3368.47,365.79
91250918,3861.53,597.83
11527313,2611.3,473.23
81568086,1505.96,170.16
17899086,860.17,168.42
61825297,97.62,10.87
66360684,1943.4,271.43
14337993,1738.66,199.6
18590571,381.72,63.52
96024231,3330.99,359.78
68908932,3779.8,571.41
15773165,138.05,20.99
19773853,187.71,34.06
17712586,2639.14,436.15
47446712,434.34,59.71
50331623,655.41,123.69
84340489,1140.96,204.2
91856405,3168.68,339.53
15066050,2652.53,499.33
92221563,2194.04,333.1
75747477,835.69,124.86
95051615,1286.74,178.01
38438090,3620.32,574.15
55502207,852.64,97.1
58224765,873.87,145.57
75486787,920.74,104.86
85285358,549.9,83.97
51402845,3834.56,519.23
21502012,3007.54,301.78
60301522,224.48,43.32
92916863,558.43,97.56
45536355,1676.58,176.77
90758382,2996.08,449.54
61424333,781.2,122.16
56497408,1742.38,344.24
28054721,2093.43,350.28
85143474,3223.4,574.81
55273664,3772.89,561.56
35083986,458.32,79.84
48765920,802.97,156.38
27969363,3618.63,620.4
28072035,3660.46,378.64
13798600,1105.38,136.49
67148124,3222.17,329.82
50062609,1052.77,185.46
93783473,2498.65,380.23
99237291,3840.8,686.23
61670491,2463.02,382.19
64379442,3424.51,456.22
13278590,1484.78,282.89
77871799,3514.29,673.59
55961239,3589.86,400.05
93524811,874.67,147.77
63233310,620.93,111.87
84336521,126.01,17.12
15842959,565.67,61.92
47093501,3823.73,494.0
50794858,2581.19,378.05
58870338,878.49,134.15
77303876,3022.01,490.77
71367465,1678.51,309.56
72353085,3136.28,491.77
90662855,2544.58,282.51
85599255,2844.7,480.92
77638060,1551.02,185.62
51918285,3578.42,431.51
28552446,1325.73,176.37
32349158,2501.85,418.21
60777153,3473.63,563.21
92129767,2472.83,425.61
26570781,482.69,51.93
13784918,2349.52,458.46
30660937,1033.16,120.98
86240829,2939.43,506.48
69700241,1019.17,146.08
21758452,2083.37,336.92
68994183,1391.23,219.82
75970106,479.06,87.76
87526773,580.01,85.18
22422349,3253.32,326.08
36175465,1047.96,139.88
71341417,288.2,53.3
51125432,3454.09,521.22
50880833,1481.52,204.49
92398682,2100.51,334.81
54227994,1992.58,296.52
14116484,2663.12,408.86
41453599,2342.33,290.01
28306150,1970.81,346.52
80371238,759.15,104.2
30589976,822.08,112.84
28076405,2069.08,386.42
58292665,2707.67,331.48
90172557,855.17,110.91
38582521,734.89,78.46
61540235,1287.95,239.26
64879405,1762.16,220.26
58571131,2533.43,391.4
38694976,534.51,75.28
36563680,2746.05,407.64
42051559,519.09,66.31
93773612,3851.54,531.36
54207196,2512.16,426.24
28086033,3719.17,705.95
11705940,1917.24,268.9
56372379,2801.02,441.03
87475494,2985.52,427.6
81185748,279.18,44.66
72012576,226.17,33.83
33824227,177.92,23.63
26142961,1026.49,142.71
64515811,1304.45,180.02
69375262,1032.64,164.03
74210796,2719.0,310.34
30283107,2669.68,277.87
71199030,1055.13,108.95
75470967,2642.91,335.41
80310370,3567.36,569.66
96142275,1161.45,196.26
47287498,84.1,9.78
31110500,388.32,63.83
19442060,3833.52,723.47
79674055,1727.9,303.49
48615341,2775.58,463.63
27273915,2818.87,520.51
66904114,1804.31,203.53
90033244,865.15,166.98
16257994,3761.41,410.68
28148387,3394.95,346.7
36792650,3869.92,723.35
38657970,1662.09,267.06
56578179,32.21,5.13
43618947,229.15,29.26
74861377,394.23,62.33
72875982,729.08,126.62
63870156,1429.49,274.37
33388379,2916.52,311.13
93240505,2622.59,351.55
69763502,2518.62,362.83
45471176,163.57,28.74
68310715,447.58,87.53
34985893,3703.31,413.73
71036987,3288.34,455.83
76702963,1042.81,152.22
99609596,876.47,103.87
80274813,849.98,108.95
31281829,3466.59,487.75
89344038,3223.35,435.76
71436127,2226.35,244.61
89137082,1389.9,275.89
97785151,3109.87,614.43
44782949,3273.36,436.6
56194833,1093.46,203.94
93112936,694.3,104.56
95964005,2880.57,517.76
33141885,2009.88,288.84
19753694,2092.05,237.15
77698055,38.87,6.12
80930944,1769.21,198.55
73671510,3529.46,532.6
55100132,529.8,65.78
48225555,3061.73,423.33
41452790,590.04,60.24
67985501,1389.73,217.06
66694775,986.76,186.89
41166949,683.42,122.79
90010246,3648.33,490.47
62051957,2081.44,248.18
22135523,2028.23,266.8
88407524,107.82,12.05
19118586,2435.8,298.14
23993544,835.12,154.05
78742914,1406.73,263.36
99175255,2836.99,404.33
35332939,251.52,30.87
30710400,3266.16,453.19
15294171,3442.39,401.98
34088092,2055.35,260.81
89649755,1623.22,172.11
98470387,672.69,95.31
34671158,3143.72,391.45
57463436,1713.53,184.26
76946226,1620.96,285.8
42054612,3371.95,524.21
63679971,3736.77,547.07
69945193,1329.51,140.35
25422785,3108.5,452.48
93931523,1780.25,248.4
96282514,2291.11,409.4
60378302,1696.77,266.98
15783184,2789.24,417.86
47313072,2982.37,385.16
82324492,2688.69,309.45
40564783,1374.37,212.41
61884147,3785.61,382.85
38102116,1209.83,203.29
22924694,2125.25,357.36
48710211,778.75,152.83
31678120,3328.31,510.8
73577404,1275.44,254.76
76138593,61.0,6.17
27786151,3261.67,547.64
86269615,255.61,40.61
24484965,3206.2,430.65
22823126,96.53,11.88
97196352,776.31,118.21
84195684,297.21,48.11
63422586,2261.4,238.23
88765087,2763.32,531.29
27140937,1396.11,184.12
50709643,847.94,92.89
32487164,1324.41,169.83
30070322,1292.37,145.88
53297627,1038.67,124.63
52285315,1568.75,238.77
99089234,2593.72,483.92
55122696,1788.24,234.03
12166156,2239.28,350.57
39854742,3453.32,672.3
85549921,1523.28,279.98
79670465,1270.1,136.44
85971652,2551.7,328.18
28935903,1101.71,201.57
87426985,2707.33,455.67
79504038,2512.59,472.84
