id_proveedor,pais
48181132,Indonesia
10354443,Japón
16769840,Chile
77179566,México
63588471,Estados Unidos
97326110,Malasia
80921579,Rusia
79090085,Vietnam
49609411,Japón
61357739,Corea del Sur
48774882,Chile
74906397,Australia
65587208,México
24804435,Corea del Sur
27217444,Vietnam
65760966,Papúa Nueva Guinea
44268865,Rusia
35482167,Papúa Nueva Guinea
93077170,Australia
63277559,Filipinas
59110153,Rusia
77771219,Tailandia
92851684,Australia
97106646,México
88070755,Malasia
22797679,Chile
48293473,Chile
92349523,Hong Kong
76089271,Corea del Sur
73027120,Indonesia
84585033,Malasia
74266792,China
23619112,Papúa Nueva Guinea
63407037,Hong Kong
84743977,Tailandia
77832925,Perú
68414680,Canadá
58492403,Estados Unidos
74604726,Brunei Darussalam
53982930,Singapur
57896787,Perú
39785607,Filipinas
94566797,Nueva Zelanda
11626789,Japón
54935729,Singapur
23132200,Canadá
39248540,Papúa Nueva Guinea
71870317,México
16379386,Malasia
48213381,Rusia
10527371,Japón
95242025,Rusia
40060465,Tailandia
45398456,China
48254011,Malasia
96329071,Perú
32310296,Brunei Darussalam
25631091,Malasia
77386560,Japón
92993969,Australia
35114141,Hong Kong
69934763,Hong Kong
11820953,Vietnam
60301227,Japón
97193061,China
20737514,Malasia
74655572,México
26712082,China
41567722,Filipinas
63680698,Papúa Nueva Guinea
64184521,Indonesia
86478097,Chile
96401153,Nueva Zelanda
90332437,Malasia
98173656,Hong Kong
11621973,Perú
32095289,Singapur
62352670,Chile
21836545,Australia
29359173,China
13362275,Singapur
63097453,Singapur
10963549,Malasia
23666469,Brunei Darussalam
86810972,Corea del Sur
40286362,Japón
87093634,Canadá
86081181,Indonesia
76838643,Canadá
32547088,Corea del Sur
42990249,Hong Kong
71929221,Filipinas
63907502,Malasia
86198231,Canadá
53874014,Singapur
96656572,China
61952669,Canadá
11232178,Singapur
35311109,Canadá
78844701,Rusia
86939012,Indonesia
12128852,Corea del Sur
81783294,Estados Unidos
10291059,Australia
84289569,Australia
39163992,México
85063980,Estados Unidos
87399215,Singapur
51142718,México
95174577,Corea del Sur
31825231,Nueva Zelanda
93749869,Japón
69239343,Perú
29487044,Singapur
94441581,Hong Kong
20904243,Rusia
38942782,Filipinas
41551468,México
29843149,Corea del Sur
86863732,Nueva Zelanda
19839824,Chile
76671535,Tailandia
98435188,Chile
76465145,Filipinas
92158404,Malasia
45594073,Malasia
35752908,Australia
54442506,Chile
77140529,Tailandia
27917693,Japón
16371219,Perú
21789888,Vietnam
29333927,Filipinas
83323719,Tailandia
49578555,Perú
34619903,Singapur
34064218,Papúa Nueva Guinea
76635957,Nueva Zelanda
18444519,Chile
15792022,Hong Kong
19105364,Rusia
97855095,China
15666482,Chile
46425689,China
58024671,Malasia
25962954,Singapur
52691959,China
79562807,México
34942522,Corea del Sur
13383347,Filipinas
95462190,México
37900897,Papúa Nueva Guinea
91110714,Perú
78402218,Filipinas
56873040,Chile
35621465,Rusia
59535285,Chile
90942163,Malasia
38264287,Nueva Zelanda
59901901,Estados Unidos
89691979,Perú
42628205,Australia
77437348,Australia
35420133,Filipinas
61132785,Estados Unidos
77471940,Chile
91415103,Hong Kong
63933482,China
96896123,Rusia
89426391,China
93232961,Papúa Nueva Guinea
97310720,Rusia
19454115,Chile
72019693,Perú
98451160,Vietnam
84540725,Malasia
63280162,Brunei Darussalam
96965825,Vietnam
22313372,Australia
62819452,Corea del Sur
88205972,Perú
16426654,Papúa Nueva Guinea
24377305,Corea del Sur
61210505,Japón
41635388,Tailandia
85199350,Brunei Darussalam
47391418,Japón
80476179,Filipinas
70846616,Vietnam
30363349,Malasia
82589438,Filipinas
31323706,Singapur
49908791,Japón
74522338,Filipinas
44797069,Papúa Nueva Guinea
62853392,China
88787189,Canadá
77491222,Singapur
32711145,Indonesia
16233516,Vietnam
50548069,Brunei Darussalam
80018768,Hong Kong
98240416,Perú
65443318,Papúa Nueva Guinea
64333489,México
62790566,Chile
99723502,Chile
39085641,Brunei Darussalam
37405340,Malasia
24402247,Malasia
16744424,Canadá
18990721,Hong Kong
79616330,Tailandia
18682355,Estados Unidos
98800848,Singapur
76905455,China
67624645,China
48195307,Australia
84515701,Singapur
20804462,Chile
20956380,Brunei Darussalam
33095564,Malasia
59166156,Japón
20033384,Filipinas
50733064,Perú
75012758,Filipinas
59611516,Corea del Sur
73817010,Chile
12294315,Rusia
20354652,Australia
48356281,Canadá
55065756,Hong Kong
57112296,Estados Unidos
88116122,Rusia
25621375,Filipinas
86973419,Singapur
85806601,Filipinas
77911836,Brunei Darussalam
73114584,Corea del Sur
18819451,Nueva Zelanda
26828615,Tailandia
58975671,Nueva Zelanda
64034044,Estados Unidos
69754248,Chile
16570756,Rusia
33027121,México
38288883,Filipinas
83524694,Vietnam
67826119,Australia
66337010,Singapur
38527942,Japón
56453109,Estados Unidos
41126768,Singapur
93842146,Filipinas
29325668,Singapur
84844943,Malasia
34553268,Canadá
30848696,Corea del Sur
53540325,Japón
21401437,Papúa Nueva Guinea
88042442,Rusia
91413379,Australia
39713576,Brunei Darussalam
97808916,Estados Unidos
25119250,Nueva Zelanda
25465066,Australia
89406021,Nueva Zelanda
63921811,Tailandia
20601055,Corea del Sur
49920502,Brunei Darussalam
64161904,Vietnam
27364902,Chile
91770866,Perú
92478557,Chile
23027823,Tailandia
90693448,Rusia
53000450,Canadá
81957321,Singapur
62599898,Filipinas
21324804,Perú
74539187,Hong Kong
38648738,Chile
27635077,Vietnam
92646971,Corea del Sur
24590603,Filipinas
65177328,Malasia
11190730,Filipinas
17922137,Perú
18179938,Papúa Nueva Guinea
58206608,Australia
42454935,Canadá
64251830,Estados Unidos
95119286,Rusia
12116416,México
60689890,Singapur
94647936,Estados Unidos
63142592,Hong Kong
80883289,Singapur
42541700,Tailandia
93876414,Indonesia
81984047,Tailandia
72944368,Vietnam
22769173,Malasia
32619400,Australia
67398745,Papúa Nueva Guinea
88257485,Tailandia
43377910,Malasia
75918899,Japón
12867948,Japón
79595907,Vietnam
88733860,Australia
82284461,Hong Kong
86138594,Rusia
76533520,Estados Unidos
45087576,Japón
17963768,Malasia
34920047,Rusia
20757229,Indonesia
54310222,Rusia
19826840,Malasia
89289115,Perú
16078464,Hong Kong
78691865,Papúa Nueva Guinea
13205744,Hong Kong
45769146,Indonesia
94066058,Filipinas
40301035,México
89892823,México
41369781,Papúa Nueva Guinea
16740917,Australia
61701653,Indonesia
95926995,Brunei Darussalam
45732637,China
25742319,Papúa Nueva Guinea
90509184,Rusia
58730226,México
34251164,China
18818141,Tailandia
73939172,Japón
87328149,Perú
96438575,Vietnam
73590638,Australia
21216510,Corea del Sur
37206104,Japón
36683508,Filipinas
17451145,Rusia
78652122,Nueva Zelanda
38327585,Perú
54354789,Vietnam
41924465,Papúa Nueva Guinea
97328528,Perú
24784461,Papúa Nueva Guinea
37161104,China
77554826,Rusia
14513864,Tailandia
25230195,Indonesia
41243315,Chile
62727384,Malasia
13041906,Indonesia
62614635,Hong Kong
48937592,Canadá
94214053,Papúa Nueva Guinea
10735364,Filipinas
28190104,Canadá
93842569,Canadá
92368861,Nueva Zelanda
11599336,Canadá
40714569,Vietnam
76673147,Estados Unidos
32049691,Tailandia
53958042,Vietnam
81547817,Corea del Sur
76911022,Malasia
83302069,Vietnam
66111261,Papúa Nueva Guinea
11323695,Corea del Sur
12903552,Canadá
61716337,Papúa Nueva Guinea
62097798,Nueva Zelanda
74649371,Singapur
39740638,Filipinas
39002682,Vietnam
49460873,Vietnam
31602669,Estados Unidos
86659063,Chile
26681819,Filipinas
10345266,Nueva Zelanda
74545063,Estados Unidos
21147516,Filipinas
72320533,Vietnam
71619329,Filipinas
45729260,México
89676990,Malasia
95008329,Estados Unidos
26572402,Japón
97869692,Chile
59500478,Hong Kong
51561964,Filipinas
40714362,Estados Unidos
82725275,Chile
59760291,Rusia
79257884,Malasia
80866512,Nueva Zelanda
87730202,Nueva Zelanda
52372769,Estados Unidos
22527648,México
33697006,China
23277765,Indonesia
68009530,Nueva Zelanda
63479779,Vietnam
51764349,Papúa Nueva Guinea
83230374,Japón
38425589,Australia
35594130,México
91614738,Tailandia
64762049,Papúa Nueva Guinea
78655663,Brunei Darussalam
73104149,Malasia
72414858,Canadá
89336048,Malasia
10388187,Brunei Darussalam
13762180,Vietnam
11182066,Perú
29806341,Filipinas
39595860,Brunei Darussalam
96572387,Brunei Darussalam
15340400,México
35704558,Vietnam
82977969,Rusia
67148841,Japón
79791136,Rusia
45615988,Canadá
38367471,Malasia
42127086,Malasia
85323019,Filipinas
55754523,Malasia
76271990,Vietnam
27287009,Filipinas
21299258,Perú
64111276,Corea del Sur
64353823,Japón
37467118,Vietnam
60806330,Australia
21504780,Rusia
62389374,Estados Unidos
10097857,Hong Kong
32449258,Malasia
40918742,Canadá
84674784,Chile
41987822,Nueva Zelanda
65356995,Tailandia
33462673,México
77592679,Japón
27302713,Brunei Darussalam
90640057,Nueva Zelanda
43973624,Vietnam
72850387,México
79277092,Vietnam
39071796,Malasia
95288833,Indonesia
73183872,Tailandia
88882152,Perú
79174090,Singapur
32940567,Australia
62814893,Malasia
35843685,Rusia
79126151,Chile
51085834,Perú
40187003,Brunei Darussalam
42769193,Canadá
10047729,Vietnam
65789327,Hong Kong
88395613,Perú
56170589,Filipinas
95612775,Chile
79384771,Nueva Zelanda
70949484,Indonesia
31708576,Australia
81441594,Chile
32946502,Indonesia
69941581,Perú
32713874,Corea del Sur
48957428,Malasia
40404727,Canadá
38937759,Hong Kong
57850811,Perú
60726623,Nueva Zelanda
50342759,Malasia
85808575,Hong Kong
24687453,Papúa Nueva Guinea
80389086,Japón
44784832,Rusia
96634273,Vietnam
85840871,Rusia
80318124,Canadá
27965796,Rusia
60736304,Australia
96372790,Papúa Nueva Guinea
28620872,Tailandia
19577695,Singapur
95191091,Papúa Nueva Guinea
66034578,Chile
44549078,Papúa Nueva Guinea
11718812,Chile
31061867,Tailandia
19017204,Brunei Darussalam
36413402,Singapur
21540021,México
83853938,Vietnam
40284271,Tailandia
60602248,Rusia
39989418,Chile
21934632,Singapur
35456686,Australia
80375696,Hong Kong
46463973,Filipinas
24925130,Nueva Zelanda
34561885,Brunei Darussalam
22792258,Malasia
82885393,Perú
49674625,Rusia
62620305,Hong Kong
58112498,Tailandia
15616491,Indonesia
10704426,China
83229869,Indonesia
24679139,Brunei Darussalam
31206763,México
57829343,Corea del Sur
83132704,Nueva Zelanda
49945869,Malasia
70288751,Papúa Nueva Guinea
95108499,Vietnam
11372153,Chile
24438153,Chile
43171392,Japón
23128302,Singapur
82292135,Indonesia
86044558,Papúa Nueva Guinea
33048161,Canadá
71697496,Japón
43336250,México
74572200,Brunei Darussalam
38048761,Indonesia
23222500,Canadá
36260101,Vietnam
46022013,Singapur
49653080,Perú
76463223,Filipinas
26826677,Corea del Sur
84020404,Perú
65629639,Corea del Sur
38088326,Perú
50694787,Chile
60131538,Indonesia
34630102,Vietnam
83320676,China
40080346,Australia
11672519,Rusia
46998927,Malasia
61660853,Filipinas
16814641,Filipinas
85091829,Tailandia
55548836,Brunei Darussalam
47901582,China
78728014,Estados Unidos
41225648,Estados Unidos
95014720,Canadá
29506898,Estados Unidos
40660768,Hong Kong
24037511,Australia
72692332,Malasia
46073399,Papúa Nueva Guinea
77144762,Estados Unidos
70161544,Chile
46200144,Rusia
80034266,México
81910476,Chile
49824305,México
26096773,Vietnam
92448824,Nueva Zelanda
19232563,Japón
24426640,Indonesia
52581633,Rusia
86473569,Rusia
98351519,Indonesia
41696858,Indonesia
22347144,Canadá
18809705,Corea del Sur
17920438,Papúa Nueva Guinea
65180010,Papúa Nueva Guinea
30588643,Perú
83849309,Papúa Nueva Guinea
14236840,China
10339382,Rusia
69768734,Perú
43849456,Estados Unidos
91838785,Tailandia
80739368,Hong Kong
33401205,Indonesia
85939819,Japón
53317572,Vietnam
99260091,Canadá
82579352,Vietnam
34134452,Perú
32339351,Chile
18003234,Singapur
60113640,Australia
37320433,Australia
79857995,Corea del Sur
12985090,Corea del Sur
62276224,Canadá
35150235,Rusia
25761697,Australia
69177075,Australia
33076755,Estados Unidos
87796056,Singapur
21737528,Indonesia
41044289,Filipinas
58839237,Chile
94803706,Vietnam
31422904,Canadá
31216344,Papúa Nueva Guinea
93265387,Tailandia
82559493,Filipinas
43775305,Japón
76824268,Filipinas
62117077,Filipinas
52150893,China
47834763,Estados Unidos
51858078,Nueva Zelanda
55697390,Chile
89951742,Perú
42477324,Corea del Sur
20614871,Brunei Darussalam
51792544,Corea del Sur
12240240,Vietnam
10769039,Indonesia
91467845,Brunei Darussalam
54363793,Canadá
38298134,Malasia
77770697,Filipinas
68712813,Brunei Darussalam
78271213,Filipinas
73241122,Perú
84464395,Perú
23303547,Indonesia
78283594,Japón
19847258,Vietnam
29918339,Nueva Zelanda
92731238,Australia
99289568,Perú
65947909,Papúa Nueva Guinea
44153595,Chile
67460935,Canadá
89682229,Japón
12833904,Corea del Sur
90246802,Corea del Sur
55207021,Estados Unidos
85053876,Hong Kong
86950073,Malasia
52831445,Malasia
15662480,Estados Unidos
88807940,México
65910574,Tailandia
52231207,Rusia
16046374,Vietnam
50169084,China
84256972,Canadá
30377137,Chile
25871644,Brunei Darussalam
55996414,Indonesia
74649050,Chile
52702291,Rusia
59126559,Rusia
77875118,Filipinas
41127318,Singapur
33623517,México
81099640,Singapur
81720500,Indonesia
47041741,Australia
32420324,Japón
74169474,México
98934407,Perú
19473394,Rusia
21846594,Tailandia
99852407,Canadá
77262434,Hong Kong
27003862,Japón
74874789,Chile
68463732,Malasia
12204113,México
94578055,Perú
77733266,Rusia
71312889,Japón
97215977,Rusia
77480315,Chile
17631775,Rusia
76600947,Australia
96535002,Vietnam
10983585,Hong Kong
34515983,Australia
56584362,Filipinas
86865120,Japón
62036050,Malasia
51927307,Chile
15995684,Hong Kong
29599943,China
31098781,Australia
96370323,Singapur
66038636,China
42099097,Malasia
29426823,Rusia
12665322,Perú
66751178,Filipinas
86874059,Australia
31348237,Brunei Darussalam
89937942,Tailandia
46833198,Brunei Darussalam
30839731,Estados Unidos
50959107,Papúa Nueva Guinea
59859517,Filipinas
88515408,China
14578862,Australia
13673169,México
98993907,Nueva Zelanda
57258600,Chile
58168866,Indonesia
37055263,Perú
71958552,Tailandia
59101854,Malasia
19277173,Singapur
13125785,Japón
21458369,Indonesia
34369278,Canadá
99462211,Japón
16637666,Estados Unidos
50519034,Vietnam
58878024,Tailandia
23556534,Nueva Zelanda
81792827,Filipinas
81370711,Filipinas
36324100,México
49995146,Chile
51716887,México
86879364,Singapur
42733697,Brunei Darussalam
64095061,Hong Kong
71731967,Tailandia
69358789,Japón
26895669,México
51055062,Papúa Nueva Guinea
40244221,Tailandia
27867299,Nueva Zelanda
22049834,Tailandia
14179020,Singapur
30205095,Canadá
59609727,Hong Kong
53706016,Corea del Sur
39183544,Papúa Nueva Guinea
54604622,China
83681747,Malasia
79533397,Papúa Nueva Guinea
51109781,Perú
83835265,México
14548118,Papúa Nueva Guinea
11259549,Tailandia
98044472,México
95261181,Nueva Zelanda
39030990,Estados Unidos
79078067,China
12126254,Singapur
57894782,Nueva Zelanda
62168843,Tailandia
94208140,Vietnam
79330021,Australia
45374894,Corea del Sur
17720625,Brunei Darussalam
81411168,Australia
30594820,Australia
47377877,Corea del Sur
67767034,Japón
61991100,Vietnam
73146437,Canadá
38573908,Hong Kong
53230295,Estados Unidos
16800629,México
34454721,Perú
25180522,Papúa Nueva Guinea
65824717,Perú
49989337,México
51784888,Corea del Sur
51109889,Corea del Sur
49492836,China
89356304,Japón
79019967,Australia
26756331,Japón
53909852,Filipinas
67057534,Australia
85100909,Vietnam
92148420,Indonesia
30805367,Nueva Zelanda
70760416,Corea del Sur
97455371,México
69625855,Rusia
35685309,Brunei Darussalam
49876859,Tailandia
32362673,Indonesia
40359824,Hong Kong
56782863,Indonesia
41053697,Brunei Darussalam
83362768,Singapur
29463091,Japón
26917094,China
91525812,Tailandia
80728344,Brunei Darussalam
75828265,Japón
46219788,Corea del Sur
10807816,Rusia
68600667,Vietnam
33785233,Hong Kong
16298034,Indonesia
17500126,Filipinas
30639721,Perú
14369917,Indonesia
29218313,Japón
21239720,Australia
87288614,Japón
61866178,Tailandia
82579222,Estados Unidos
62843908,Vietnam
92691795,Filipinas
90670467,México
57116406,Indonesia
12980792,China
79699387,Indonesia
48388090,Brunei Darussalam
82016390,Australia
37799806,China
30911638,Filipinas
52672961,Estados Unidos
57564136,Australia
63438943,Brunei Darussalam
18699222,Malasia
98912861,Australia
67522225,Filipinas
66649064,Malasia
89416341,Canadá
77277542,Indonesia
77278329,Corea del Sur
80575373,Estados Unidos
99600519,Indonesia
22754578,Indonesia
79265288,Chile
14403934,Japón
31435043,Malasia
80173261,México
97699744,Perú
62246269,Vietnam
66444826,Corea del Sur
58957180,Rusia
74913296,Canadá
44563915,Japón
30168105,Filipinas
27465971,Brunei Darussalam
75664145,Rusia
16733393,Malasia
90216009,México
29802813,Perú
91988389,China
49488507,Singapur
80738698,México
14569367,Corea del Sur
58894100,Chile
91629710,Brunei Darussalam
48247290,Vietnam
37593342,China
58416446,Hong Kong
78036485,Rusia
78669565,Singapur
31589120,Estados Unidos
65061563,Vietnam
14923862,Singapur
85900326,México
43839479,Singapur
27267256,Corea del Sur
32528983,Indonesia
98730543,Estados Unidos
27090799,Australia
93642524,Malasia
37194037,China
46446307,Australia
86038598,Brunei Darussalam
36567765,China
71452942,Singapur
33221582,Papúa Nueva Guinea
81385247,Japón
64938950,Papúa Nueva Guinea
90603098,Japón
55817844,Estados Unidos
34549423,Tailandia
89371011,Malasia
85127068,Australia
77294436,China
86570704,México
73506740,Australia
92046379,Perú
47357937,Hong Kong
75778383,Japón
12835656,Singapur
92979934,Australia
97649692,Nueva Zelanda
52258674,Tailandia
62182031,Indonesia
78988626,Singapur
24258415,Corea del Sur
59397585,Perú
73579260,Tailandia
31772197,Singapur
17507308,Filipinas
36355776,Papúa Nueva Guinea
71476404,Hong Kong
21124827,Rusia
16432318,Perú
52879239,China
28015796,Perú
98682749,Malasia
71812275,Vietnam
88339110,Singapur
12597086,Canadá
23981696,Vietnam
17343169,China
85488827,Papúa Nueva Guinea
14546972,Singapur
79371962,Vietnam
79267835,México
19786055,Indonesia
81017611,Filipinas
35487010,Perú
88821999,Rusia
97066622,Vietnam
38534326,Corea del Sur
46505592,Australia
65634186,Japón
95599681,Malasia
99364524,Canadá
55700934,Japón
98798595,Malasia
97641914,Nueva Zelanda
83442693,Estados Unidos
61413433,Papúa Nueva Guinea
69378327,Canadá
76374096,Nueva Zelanda
25066349,Indonesia
10881778,Corea del Sur
86909107,Tailandia
14714049,Chile
42796318,Brunei Darussalam
81400965,Malasia
48699800,Singapur
45388960,Rusia
66912951,Hong Kong
61361549,Brunei Darussalam
43605882,Rusia
89879050,Malasia
27265233,Filipinas
78817799,Canadá
58305952,China
14126714,Japón
58460353,China
48592498,Vietnam
16855806,Papúa Nueva Guinea
56706414,Chile
81497439,Japón
51275321,México
91338346,Nueva Zelanda
80674503,Filipinas
37101527,Chile
29721616,Estados Unidos
12436088,Filipinas
28613868,Perú
85178579,Nueva Zelanda
32255229,Australia
54265706,China
48426128,Brunei Darussalam
83180398,Perú
56732115,Rusia
12162209,Chile
59918735,Estados Unidos
15832343,Filipinas
63913477,Corea del Sur
24926408,Canadá
42194550,Corea del Sur
97823232,Australia
62811998,Rusia
77540168,Indonesia
53830808,Malasia
81172187,Rusia
94540687,Australia
83260863,Estados Unidos
39259496,Papúa Nueva Guinea
63180320,Hong Kong
19917374,Corea del Sur
74874652,Japón
40695891,Japón
64391996,Brunei Darussalam
36168578,Singapur
21869256,Japón
27239974,Papúa Nueva Guinea
75731639,Perú
42014387,México
62951167,Estados Unidos
91873122,Corea del Sur
27052899,Japón
15551198,Estados Unidos
32271486,México
52751883,México
49179551,Malasia
91250936,Papúa Nueva Guinea
92266822,Filipinas
12510564,Australia
92337094,China
76150338,China
23091969,China
97710809,Vietnam
20636441,Australia
22651196,Malasia
36316923,Nueva Zelanda
83132547,México
91748112,Vietnam
65208153,México
43814654,Canadá
97413296,Japón
73187809,Malasia
30283785,Vietnam
30289481,Indonesia
13455188,Corea del Sur
88987897,Malasia
86631320,Estados Unidos
81904832,Chile
17524125,México
13744306,Filipinas
47634035,Filipinas
51187685,Chile
73897711,Malasia
69861512,Nueva Zelanda
97449987,China
81212248,Brunei Darussalam
15262354,Hong Kong
64047244,Singapur
54196078,Chile
33515135,Brunei Darussalam
76522678,Corea del Sur
66484839,Estados Unidos
81444973,Indonesia
82040012,Canadá
87689060,Perú
83341726,Malasia
16394504,Perú
13044614,Filipinas
95031525,Rusia
72359175,Corea del Sur
39471243,Papúa Nueva Guinea
53217988,Vietnam
55712344,Japón
50532396,Estados Unidos
10022282,China
44728824,México
55764444,Rusia
23077356,Vietnam
92931419,Brunei Darussalam
13376845,Perú
66817194,Nueva Zelanda
93663605,Japón
71591787,Estados Unidos
98532407,Vietnam
88610862,Perú
21536109,Estados Unidos
28632396,Brunei Darussalam
47629716,Japón
48041477,China
11474941,China
14739477,Malasia
97810484,Hong Kong
21678130,Filipinas
73709643,Japón
95424835,Corea del Sur
64794712,Corea del Sur
43857118,Nueva Zelanda
96814598,México
60786202,Filipinas
99288069,Canadá
31966249,Malasia
99686975,Australia
47843878,Rusia
32821432,Malasia
60179451,Australia
97837694,Singapur
22765329,Japón
85862580,Estados Unidos
82179064,Corea del Sur
90936680,Canadá
35282107,Tailandia
33935641,Canadá
53209397,Tailandia
45789427,Vietnam
66966027,Brunei Darussalam
28085638,México
41270165,Indonesia
15408528,Corea del Sur
38385492,Estados Unidos
18454113,México
68594843,Vietnam
79885387,Corea del Sur
34563911,Filipinas
22069377,Estados Unidos
95869494,Japón
89482872,Japón
34909162,Japón
86136668,Perú
44045101,Brunei Darussalam
92479246,Japón
60359014,Rusia
17192558,México
48044795,México
75638253,Indonesia
99722533,Malasia
60856971,México
54203347,Filipinas
65926718,Vietnam
11561265,China
43066088,Canadá
35588927,Perú
57130111,Hong Kong
21926943,Malasia
77706009,Malasia
94025168,Corea del Sur
31466554,Japón
40204434,Perú
54686072,México
53003959,China
61391675,Japón
81859460,México
31656442,Vietnam
32356293,Australia
56417270,Malasia
12949080,Nueva Zelanda
65815355,Canadá
85948224,Rusia
55465801,Estados Unidos
92118395,Rusia
55350886,Chile
18959636,Papúa Nueva Guinea
68546078,Indonesia
11923638,Brunei Darussalam
39629856,Estados Unidos
98721646,Malasia
22770419,Hong Kong
50192519,Canadá
44838165,Filipinas
45603665,Estados Unidos
23050085,Canadá
48980219,Nueva Zelanda
91360191,México
20779264,Papúa Nueva Guinea
74153332,Hong Kong
67550115,Malasia
98546327,Perú
83079390,Chile
99859235,Filipinas
24332997,Estados Unidos
30843194,Malasia
26027951,Indonesia
42634861,Australia
42819211,Indonesia
40040056,Indonesia
50833982,Japón
12679158,Papúa Nueva Guinea
10065360,Chile
56331613,Brunei Darussalam
51317180,México
28082666,Brunei Darussalam
78452924,Tailandia
17924799,Papúa Nueva Guinea
60523410,Vietnam
52354468,Estados Unidos
93025014,Vietnam
56656310,Singapur
97361514,Estados Unidos
92754893,Australia
21891855,Filipinas
14211491,Estados Unidos
74285012,Malasia
54999770,Japón
17613440,Estados Unidos
43288653,Rusia
42458322,Canadá
86453645,Japón
91149107,Papúa Nueva Guinea
97978493,Rusia
13098086,Nueva Zelanda
12990936,Indonesia
60856581,Hong Kong
90236988,Vietnam
32253094,Perú
48074306,México
64337778,Corea del Sur
19751465,Hong Kong
75855599,Filipinas
31740291,Japón
37466525,China
37736894,Papúa Nueva Guinea
79519123,México
93351425,Indonesia
75274931,China
67166404,Tailandia
84087015,Brunei Darussalam
83048861,México
66448620,Estados Unidos
25605356,Rusia
72059902,Malasia
20987494,Estados Unidos
17858165,Perú
96496698,Papúa Nueva Guinea
34336518,Tailandia
40752444,Hong Kong
56490054,Papúa Nueva Guinea
99599673,Chile
59309762,Corea del Sur
19353080,Vietnam
17280855,Chile
68614832,Filipinas
13252880,Estados Unidos
43927205,Hong Kong
73994950,Brunei Darussalam
10535636,Japón
36236384,Singapur
93571268,Rusia
46860128,Indonesia
32290171,Singapur
72147735,Japón
60630903,Japón
41622201,Indonesia
74223067,Papúa Nueva Guinea
55194506,Brunei Darussalam
42924318,Estados Unidos
15712720,Nueva Zelanda
12988643,Japón
29455882,Chile
73827889,Papúa Nueva Guinea
47456641,Vietnam
81691793,Malasia
87196469,Rusia
98925128,Tailandia
31570363,Papúa Nueva Guinea
48870757,Perú
47109429,Nueva Zelanda
61632076,Nueva Zelanda
59325431,Tailandia
48446239,Australia
47581895,México
59355371,Perú
74162787,Japón
19516418,Singapur
24679983,Estados Unidos
31966581,China
95824883,Corea del Sur
56781245,Malasia
24820218,Brunei Darussalam
99967439,Vietnam
49575116,Nueva Zelanda
67142020,Canadá
12594902,Tailandia
23146176,Estados Unidos
51375114,China
13615304,Estados Unidos
15361076,Japón
50740329,China
87836492,Hong Kong
26033758,Vietnam
85700166,Estados Unidos
62067961,Hong Kong
58942621,Perú
31888053,China
45875577,Chile
82718636,Estados Unidos
71791353,Australia
56019858,Nueva Zelanda
27661562,Chile
21235125,Rusia
33445844,Singapur
30339546,Australia
90617265,Indonesia
87632293,Estados Unidos
45347882,Corea del Sur
69878967,Singapur
71497551,México
95547570,Filipinas
83388682,Japón
94790835,Papúa Nueva Guinea
56262631,Canadá
28135711,Vietnam
82520096,Vietnam
19887135,Australia
10554754,Singapur
30593523,Indonesia
74232651,Japón
77184832,Tailandia
92039450,Rusia
49630784,Papúa Nueva Guinea
41999274,Chile
55996636,Australia
22866621,Papúa Nueva Guinea
72298872,Japón
73146771,Nueva Zelanda
29509740,Perú
48666904,Brunei Darussalam
51317192,Singapur
13518528,Tailandia
95628466,Nueva Zelanda
81633125,Estados Unidos
93409200,Filipinas
76468706,Nueva Zelanda
77966867,Canadá
78073910,Australia
26589842,Japón
40489442,México
68965730,Indonesia
18466222,Vietnam
55010334,Corea del Sur
91370773,Corea del Sur
80855145,Corea del Sur
82136682,México
29332521,México
36793484,Chile
43261251,Rusia
64122796,Australia
55613080,China
34098357,Filipinas
87099967,Brunei Darussalam
79188601,Singapur
12527884,Tailandia
99892483,Papúa Nueva Guinea
45782069,Vietnam
45112408,Papúa Nueva Guinea
68802444,Chile
94601432,Indonesia
78802387,Filipinas
38688750,Vietnam
88193988,Perú
64691506,México
49250616,Hong Kong
75249744,Rusia
58956588,Chile
24363493,Rusia
94160301,Filipinas
32532950,Malasia
38460256,Malasia
82467529,Japón
55806507,Nueva Zelanda
63920192,México
39719660,Filipinas
72801583,Malasia
38851833,Chile
31939461,Nueva Zelanda
66010877,Australia
72583095,Australia
87247439,Indonesia
67880188,Australia
87999462,Rusia
84791247,Chile
68507787,Canadá
78445780,Brunei Darussalam
11610736,Singapur
91275440,Malasia
17508388,Nueva Zelanda
80831691,Japón
63957350,Papúa Nueva Guinea
33687045,Vietnam
33365868,Hong Kong
73561301,Japón
60736174,México
95482539,Vietnam
47862506,Hong Kong
58915335,Perú
60719674,Estados Unidos
43495309,Nueva Zelanda
11431527,Australia
89485112,Indonesia
69756381,Vietnam
85449761,Perú
23773962,Hong Kong
94497491,Singapur
52642250,Filipinas
58868507,Tailandia
18135145,Vietnam
72671100,Vietnam
87499939,Nueva Zelanda
33589130,Filipinas
95164048,Singapur
92295542,México
10164387,Brunei Darussalam
86873666,Chile
74132589,Chile
98050834,Perú
19288890,China
76315125,Rusia
57505305,Malasia
17179090,Papúa Nueva Guinea
46050996,Perú
40917363,Chile
60303224,México
37519393,Corea del Sur
70054297,Estados Unidos
76731712,Japón
33591831,México
95511229,Rusia
